id,device_id,tourist_id,lat,lng,speed_kmh,heart_rate_bpm,battery_pct,sos_pressed,fall_detected,timestamp
6783,BAND-00330-2914,330,26.108119,91.584233,0.01,96.2,74.5,0,0,2026-08-15 00:25:05
6784,BAND-00330-2914,330,26.107885,91.584355,0.28,82.7,74.4,0,0,2026-08-15 03:20:05
6785,BAND-00330-2914,330,26.107891,91.584074,0.17,85.2,74.0,0,0,2026-08-15 06:36:05
6786,BAND-00330-2914,330,25.67426,94.107799,5.43,99.7,74.0,0,0,2026-08-15 13:14:12
6787,BAND-00330-2914,330,25.674413,94.10924,5.82,106.4,73.8,0,0,2026-08-15 13:46:45
6788,BAND-00330-2914,330,25.674394,94.110868,6.63,79.9,73.5,0,0,2026-08-15 13:50:17
6789,BAND-00330-2914,330,25.67432,94.110661,0.09,106.4,73.2,0,0,2026-08-15 15:05:17
6790,BAND-00330-2914,330,25.67434,94.110836,0.17,72.1,73.1,0,0,2026-08-15 17:49:17
6791,BAND-00330-2914,330,25.674348,94.111016,0.24,114.8,72.9,0,0,2026-08-15 20:47:17
6792,BAND-00330-2914,330,25.674651,94.110438,0.21,97.3,72.5,0,0,2026-08-16 00:20:17
6793,BAND-00330-2914,330,25.674254,94.110717,0.43,97.4,72.3,0,0,2026-08-16 03:32:17
6794,BAND-00330-2914,330,25.67448,94.110793,0.34,85.5,72.2,0,0,2026-08-16 06:12:17
6795,BAND-00330-2914,330,25.674876,94.109956,6.75,62.0,71.9,0,0,2026-08-16 07:14:51
6796,BAND-00330-2914,330,25.675548,94.108739,4.23,62.4,71.8,0,0,2026-08-16 07:18:13
6797,BAND-00330-2914,330,25.675653,94.108455,0.87,77.6,71.5,0,0,2026-08-16 07:50:13
6798,BAND-00330-2914,330,25.675019,94.109517,3.89,31.6,71.4,0,0,2026-08-16 07:55:54
6799,BAND-00330-2914,330,25.674109,94.110771,4.52,99.8,71.2,0,0,2026-08-16 08:01:10
6800,BAND-00330-2914,330,25.674078,94.110873,1.46,80.4,71.0,0,0,2026-08-16 08:47:10
6801,BAND-00330-2914,330,25.674075,94.11065,0.15,74.8,70.9,0,0,2026-08-16 11:37:10
6802,BAND-00330-2914,330,25.674327,94.110864,0.39,84.0,70.8,0,0,2026-08-16 14:38:10
6803,BAND-00330-2914,330,25.674221,94.110434,0.08,111.0,70.6,0,0,2026-08-16 17:46:10
6804,BAND-00330-2914,330,25.674035,94.110448,0.27,104.2,70.5,0,0,2026-08-16 20:47:10
6805,BAND-00330-2914,330,25.674016,94.110783,0.31,117.9,70.5,0,0,2026-08-17 00:12:10
6806,BAND-00330-2914,330,25.673978,94.110652,0.27,71.7,70.1,0,0,2026-08-17 03:03:10
6807,BAND-00330-2914,330,25.674639,94.110321,0.26,63.8,69.7,0,0,2026-08-17 05:58:10
6808,BAND-00330-2914,330,25.675022,94.110084,4.47,111.3,69.5,0,0,2026-08-17 08:00:03
6809,BAND-00330-2914,330,25.675482,94.108903,4.91,94.3,69.4,0,0,2026-08-17 08:06:38
6810,BAND-00330-2914,330,25.675506,94.109083,0.43,71.2,69.3,0,0,2026-08-17 08:23:38
6811,BAND-00330-2914,330,25.675312,94.109649,3.81,65.8,68.9,0,0,2026-08-17 08:29:59
6812,BAND-00330-2914,330,25.674203,94.110757,3.48,90.2,68.5,0,0,2026-08-17 08:35:19
6813,BAND-00330-2914,330,25.674535,94.110558,0.02,69.7,68.2,0,0,2026-08-17 09:42:19
6814,BAND-00330-2914,330,25.674663,94.110655,0.32,89.5,67.9,0,0,2026-08-17 12:53:19
6815,BAND-00330-2914,330,25.674506,94.111011,0.18,78.4,67.6,0,0,2026-08-17 16:05:19
6816,BAND-00330-2914,330,25.673994,94.110767,0.03,115.1,67.2,0,0,2026-08-17 18:59:19
6817,BAND-00330-2914,330,25.674513,94.111,0.26,96.0,66.9,0,0,2026-08-17 22:12:19
6818,BAND-00330-2914,330,25.674744,94.110919,0.19,107.1,66.5,0,0,2026-08-18 01:31:19
6819,BAND-00330-2914,330,25.674018,94.111091,0.08,110.0,66.4,0,0,2026-08-18 04:29:19
6820,BAND-00330-2914,330,23.725178,92.717626,3.45,95.7,66.1,0,0,2026-08-18 10:57:51
6821,BAND-00330-2914,330,23.726696,92.716852,3.97,80.8,66.0,0,0,2026-08-18 11:03:47
6822,BAND-00330-2914,330,23.726414,92.716632,1.28,65.3,65.9,0,0,2026-08-18 11:52:47
6823,BAND-00330-2914,330,23.72524,92.717578,6.5,85.8,65.6,0,0,2026-08-18 11:56:27
6824,BAND-00330-2914,330,23.723623,92.718767,6.88,82.0,65.2,0,0,2026-08-18 12:00:39
6825,BAND-00330-2914,330,23.723566,92.718564,1.47,77.2,64.8,0,0,2026-08-18 12:48:39
6826,BAND-00330-2914,330,23.723645,92.718253,0.49,95.0,64.6,0,0,2026-08-18 15:34:39
6827,BAND-00330-2914,330,23.723842,92.718317,0.04,105.9,64.3,0,0,2026-08-18 18:52:39
6828,BAND-00330-2914,330,23.723133,92.718175,0.42,108.8,64.2,0,0,2026-08-18 21:36:39
6829,BAND-00330-2914,330,23.7233,92.718455,0.08,61.2,63.9,0,0,2026-08-19 00:44:39
6830,BAND-00330-2914,330,23.72354,92.718705,0.37,111.0,63.8,0,0,2026-08-19 03:51:39
6831,BAND-00330-2914,330,23.723267,92.718538,0.22,63.3,63.6,0,0,2026-08-19 06:42:39
6832,BAND-00330-2914,330,23.725242,92.717766,5.54,60.4,63.3,0,0,2026-08-19 07:13:05
6833,BAND-00330-2914,330,23.726525,92.716962,2.75,63.2,63.1,0,0,2026-08-19 07:17:51
6834,BAND-00330-2914,330,23.726298,92.717119,0.37,61.0,62.8,0,0,2026-08-19 07:58:51
6835,BAND-00330-2914,330,23.724835,92.71779,3.35,91.3,62.7,0,0,2026-08-19 08:31:34
6836,BAND-00330-2914,330,23.723468,92.718277,3.34,111.4,62.6,0,0,2026-08-19 08:37:33
6837,BAND-00330-2914,330,23.723368,92.717992,0.08,83.2,62.4,0,0,2026-08-19 08:45:33
6838,BAND-00330-2914,330,23.723244,92.718214,1.2,112.3,62.0,0,0,2026-08-19 09:48:33
6839,BAND-00330-2914,330,23.723234,92.718063,0.09,87.3,61.8,0,0,2026-08-19 12:54:33
6840,BAND-00330-2914,330,23.723326,92.718499,0.28,90.8,61.5,0,0,2026-08-19 15:41:33
6841,BAND-00330-2914,330,23.723556,92.718223,0.18,76.1,61.3,0,0,2026-08-19 18:22:33
6842,BAND-00330-2914,330,23.723333,92.718288,0.07,87.8,61.2,0,0,2026-08-19 20:46:33
6843,BAND-00330-2914,330,23.723502,92.718725,0.02,115.6,61.1,0,0,2026-08-19 23:48:33
6844,BAND-00330-2914,330,23.723301,92.718488,0.21,99.6,60.8,0,0,2026-08-20 02:37:33
6845,BAND-00330-2914,330,23.723714,92.718404,0.01,59.8,60.6,0,0,2026-08-20 05:59:33
6846,BAND-00330-2914,330,23.725536,92.718606,7.01,94.6,60.3,0,0,2026-08-20 07:55:49
6847,BAND-00330-2914,330,23.727897,92.718206,4.79,109.3,60.0,0,0,2026-08-20 08:01:55
6848,BAND-00330-2914,330,23.728071,92.718439,0.19,67.6,59.7,0,0,2026-08-20 08:22:55
6849,BAND-00330-2914,330,23.72566,92.718227,2.92,98.2,59.5,0,0,2026-08-20 09:13:06
6850,BAND-00330-2914,330,23.723181,92.718368,3.48,104.7,59.1,0,0,2026-08-20 09:18:54
6851,BAND-00330-2914,330,23.723404,92.718093,1.37,92.4,58.8,0,0,2026-08-20 10:15:54
6852,BAND-00330-2914,330,23.723848,92.718665,0.13,72.4,58.5,0,0,2026-08-20 13:10:54
6853,BAND-00330-2914,330,23.723845,92.718235,0.32,111.2,58.4,0,0,2026-08-20 16:10:54
6854,BAND-00330-2914,330,23.72379,92.718043,0.43,82.4,58.2,0,0,2026-08-20 19:11:54
6855,BAND-00330-2914,330,23.723116,92.718394,0.01,85.7,58.2,0,0,2026-08-20 21:55:54
6856,BAND-00330-2914,330,23.723476,92.718672,0.09,114.0,57.8,0,0,2026-08-21 01:07:54
6857,BAND-00330-2914,330,23.723201,92.718133,0.3,66.2,57.5,0,0,2026-08-21 03:35:54
6858,BAND-00330-2914,330,23.723774,92.71878,0.36,58.0,57.2,0,0,2026-08-21 06:31:54
6859,BAND-00336-6237,336,25.578945,91.892313,3.69,97.8,97.4,0,0,2026-08-07 07:59:30
6860,BAND-00336-6237,336,25.578469,91.892544,2.77,79.5,97.0,0,0,2026-08-07 08:02:26
6861,BAND-00336-6237,336,25.578455,91.892508,1.14,71.2,96.9,0,0,2026-08-07 08:49:26
6862,BAND-00336-6237,336,25.57921,91.892136,6.97,111.3,96.7,0,0,2026-08-07 09:03:38
6863,BAND-00336-6237,336,25.579668,91.891621,5.23,94.9,96.6,0,0,2026-08-07 09:09:27
6864,BAND-00336-6237,336,25.579512,91.891708,0.71,83.8,96.3,0,0,2026-08-07 09:33:27
6865,BAND-00336-6237,336,25.579944,91.891654,0.22,193.6,95.9,0,0,2026-08-07 11:44:27
6866,BAND-00336-6237,336,25.579877,91.891784,0.12,62.8,95.7,0,0,2026-08-07 14:35:27
6867,BAND-00336-6237,336,25.580157,91.891909,0.29,63.6,95.6,0,0,2026-08-07 17:31:27
6868,BAND-00336-6237,336,25.579564,91.891873,0.33,108.6,95.3,0,0,2026-08-07 20:32:27
6869,BAND-00336-6237,336,25.580175,91.891601,0.42,79.4,95.2,0,0,2026-08-07 23:43:27
6870,BAND-00336-6237,336,25.579915,91.891431,0.38,113.4,95.0,0,0,2026-08-08 02:43:27
6871,BAND-00336-6237,336,25.579705,91.891384,0.13,108.3,94.8,0,0,2026-08-08 05:31:27
6872,BAND-00336-6237,336,25.579578,91.89269,6.33,111.9,94.8,0,0,2026-08-08 07:09:27
6873,BAND-00336-6237,336,25.579829,91.893877,7.17,110.6,94.5,0,0,2026-08-08 07:12:17
6874,BAND-00336-6237,336,25.579629,91.893759,0.29,89.5,94.3,0,0,2026-08-08 07:25:17
6875,BAND-00336-6237,336,25.579545,91.892831,4.53,65.7,94.0,0,0,2026-08-08 07:49:53
6876,BAND-00336-6237,336,25.57981,91.891671,3.83,116.4,93.7,0,0,2026-08-08 07:54:03
6877,BAND-00336-6237,336,25.579949,91.891742,0.95,70.9,93.7,0,0,2026-08-08 08:01:03
6878,BAND-00336-6237,336,25.579965,91.891312,0.39,72.1,93.3,0,0,2026-08-08 09:23:03
6879,BAND-00336-6237,336,25.579932,91.891318,0.16,77.7,93.0,0,0,2026-08-08 12:36:03
6880,BAND-00336-6237,336,25.579584,91.891889,0.11,89.5,92.8,0,0,2026-08-08 16:00:03
6881,BAND-00336-6237,336,25.580165,91.891877,0.24,110.2,92.7,0,0,2026-08-08 19:19:03
6882,BAND-00336-6237,336,25.579499,91.891622,0.35,174.3,92.4,0,0,2026-08-08 22:18:03
6883,BAND-00336-6237,336,25.579848,91.89143,0.32,169.8,92.0,0,0,2026-08-09 01:36:03
6884,BAND-00336-6237,336,25.57964,91.891716,0.23,69.2,91.7,0,0,2026-08-09 04:15:03
6885,BAND-00336-6237,336,25.578939,91.892502,2.26,107.6,91.4,0,0,2026-08-09 07:32:52
6886,BAND-00336-6237,336,25.578412,91.892914,2.59,92.2,91.1,0,0,2026-08-09 07:36:57
6887,BAND-00336-6237,336,25.578282,91.892688,0.47,85.1,91.0,0,0,2026-08-09 08:31:57
6888,BAND-00336-6237,336,25.578967,91.892356,4.35,183.6,91.0,0,0,2026-08-09 08:58:25
6889,BAND-00336-6237,336,25.579565,91.891672,6.33,112.7,90.8,0,0,2026-08-09 09:03:16
6890,BAND-00336-6237,336,25.57929,91.891683,0.25,68.8,90.4,0,0,2026-08-09 09:26:16
6891,BAND-00336-6237,336,25.579567,91.891841,0.13,83.8,90.2,0,0,2026-08-09 12:20:16
6892,BAND-00336-6237,336,25.580016,91.891227,0.02,116.4,90.1,0,0,2026-08-09 15:25:16
6893,BAND-00336-6237,336,25.579735,91.891496,0.33,103.5,89.9,0,0,2026-08-09 18:19:16
6894,BAND-00336-6237,336,25.57981,91.891993,0.15,106.9,89.7,0,0,2026-08-09 21:11:16
6895,BAND-00336-6237,336,25.580144,91.891269,0.01,34.1,89.6,0,0,2026-08-10 00:14:16
6896,BAND-00336-6237,336,25.580062,91.89175,0.42,97.3,89.5,0,0,2026-08-10 03:17:16
6897,BAND-00336-6237,336,25.57995,91.891379,0.31,110.4,89.2,0,0,2026-08-10 06:39:16
6898,BAND-00336-6237,336,26.10612,91.584781,4.43,110.5,89.1,0,0,2026-08-10 14:20:49
6899,BAND-00336-6237,336,26.105961,91.584889,1.6,70.0,88.7,0,0,2026-08-10 14:57:49
6900,BAND-00336-6237,336,26.107095,91.587337,5.09,89.8,88.6,0,0,2026-08-10 15:09:58
6901,BAND-00336-6237,336,26.108239,91.589293,4.71,102.8,88.2,0,0,2026-08-10 15:14:12
6902,BAND-00336-6237,336,26.108394,91.589125,1.27,106.5,87.9,0,0,2026-08-10 15:37:12
6903,BAND-00336-6237,336,26.107882,91.589764,0.07,84.6,87.8,0,0,2026-08-10 17:11:12
6904,BAND-00336-6237,336,26.107936,91.589416,0.28,88.3,87.5,0,0,2026-08-10 20:17:12
6905,BAND-00336-6237,336,26.108011,91.589709,0.2,105.0,87.3,0,0,2026-08-10 23:35:12
6906,BAND-00336-6237,336,26.108287,91.58948,0.28,65.8,87.2,0,0,2026-08-11 02:33:12
6907,BAND-00336-6237,336,26.108145,91.589829,0.05,112.7,87.0,0,0,2026-08-11 05:20:12
6908,BAND-00336-6237,336,26.106809,91.58792,2.63,84.1,86.9,0,0,2026-08-11 07:50:49
6909,BAND-00336-6237,336,26.106375,91.586072,3.13,72.6,86.7,0,0,2026-08-11 07:53:59
6910,BAND-00336-6237,336,26.106166,91.585866,0.95,110.6,86.6,0,0,2026-08-11 08:03:59
6911,BAND-00336-6237,336,26.107224,91.587809,3.6,88.3,86.5,0,0,2026-08-11 08:23:14
6912,BAND-00336-6237,336,26.108428,91.589944,2.53,75.5,86.3,0,0,2026-08-11 08:25:44
6913,BAND-00336-6237,336,26.108545,91.589725,0.61,90.3,86.0,0,0,2026-08-11 08:59:44
6914,BAND-00336-6237,336,26.10836,91.58964,0.27,100.5,85.8,0,0,2026-08-11 12:00:44
6915,BAND-00336-6237,336,26.107732,91.589382,0.06,91.5,85.5,0,0,2026-08-11 14:59:44
6916,BAND-00336-6237,336,26.107872,91.589457,0.39,68.5,85.1,0,0,2026-08-11 17:59:44
6917,BAND-00336-6237,336,26.108315,91.589684,0.11,98.0,84.8,0,0,2026-08-11 21:00:44
6918,BAND-00336-6237,336,26.108076,91.589609,0.04,86.4,84.6,0,0,2026-08-11 23:40:44
6919,BAND-00336-6237,336,26.108396,91.589877,0.4,71.4,84.3,0,0,2026-08-12 02:48:44
6920,BAND-00336-6237,336,26.107869,91.589278,0.4,93.6,84.0,0,0,2026-08-12 05:46:44
6921,BAND-00336-6237,336,26.577517,93.170565,4.03,65.7,83.9,0,0,2026-08-12 09:26:21
6922,BAND-00336-6237,336,26.57747,93.170406,0.41,82.7,83.8,0,0,2026-08-12 09:45:21
6923,BAND-00336-6237,336,26.576089,93.172164,3.53,76.6,83.5,0,0,2026-08-12 10:18:00
6924,BAND-00336-6237,336,26.574382,93.173826,4.93,87.6,83.4,0,0,2026-08-12 10:20:50
6925,BAND-00336-6237,336,26.574448,93.173722,0.21,82.7,83.1,0,0,2026-08-12 10:27:50
6926,BAND-00336-6237,336,26.5741,93.173928,0.33,90.0,83.0,0,0,2026-08-12 12:59:50
6927,BAND-00336-6237,336,26.574438,93.174353,0.28,104.8,82.9,0,0,2026-08-12 16:11:50
6928,BAND-00336-6237,336,26.574622,93.174411,0.01,67.8,82.6,0,0,2026-08-12 18:42:50
6929,BAND-00336-6237,336,26.574144,93.173855,0.04,83.1,82.3,0,0,2026-08-12 21:57:50
6930,BAND-00336-6237,336,26.574154,93.173898,0.27,108.1,82.2,0,0,2026-08-13 01:12:50
6931,BAND-00336-6237,336,26.573936,93.17438,0.24,105.3,82.0,0,0,2026-08-13 04:30:50
6932,BAND-00336-6237,336,26.575968,93.172683,2.23,106.5,81.8,0,0,2026-08-13 08:04:53
6933,BAND-00336-6237,336,26.577216,93.171817,3.83,74.5,81.7,0,0,2026-08-13 08:11:19
6934,BAND-00336-6237,336,26.577179,93.171588,0.01,102.2,81.3,0,0,2026-08-13 09:00:19
6935,BAND-00336-6237,336,26.575567,93.172844,6.79,64.7,80.9,0,0,2026-08-13 09:15:11
6936,BAND-00336-6237,336,26.573933,93.173899,5.17,85.2,80.6,0,0,2026-08-13 09:19:44
6937,BAND-00336-6237,336,26.57393,93.173618,0.02,98.3,80.4,0,0,2026-08-13 09:46:44
6938,BAND-00336-6237,336,26.574476,93.174364,0.4,76.2,80.1,0,0,2026-08-13 11:17:44
6939,BAND-00336-6237,336,26.574483,93.174066,0.09,75.1,79.8,0,0,2026-08-13 14:10:44
6940,BAND-00336-6237,336,26.574087,93.173958,0.05,84.2,79.6,0,0,2026-08-13 17:12:44
6941,BAND-00336-6237,336,26.574105,93.174283,0.03,108.4,79.4,0,0,2026-08-13 20:01:44
6942,BAND-00336-6237,336,26.573922,93.174478,0.12,88.4,79.1,0,0,2026-08-13 23:06:44
6943,BAND-00336-6237,336,26.574202,93.174119,0.49,73.9,78.9,0,0,2026-08-14 01:59:44
6944,BAND-00336-6237,336,26.574635,93.17412,0.42,110.1,78.8,0,0,2026-08-14 05:09:44
6945,BAND-00336-6237,336,26.575659,93.172581,4.0,69.0,78.6,0,0,2026-08-14 07:25:18
6946,BAND-00336-6237,336,26.576527,93.170133,2.43,80.4,78.3,0,0,2026-08-14 07:31:31
6947,BAND-00336-6237,336,26.57641,93.170375,0.76,82.3,78.0,0,0,2026-08-14 08:28:31
6948,BAND-00336-6237,336,26.57552,93.17225,4.14,98.5,77.9,0,0,2026-08-14 08:32:45
6949,BAND-00336-6237,336,26.574563,93.173813,3.47,88.8,77.5,0,0,2026-08-14 08:36:32
6950,BAND-00336-6237,336,26.57484,93.174027,0.42,89.0,77.2,0,0,2026-08-14 09:10:32
6951,BAND-00336-6237,336,26.574327,93.174126,0.21,58.6,76.9,0,0,2026-08-14 11:29:32
6952,BAND-00336-6237,336,26.573931,93.174495,0.11,96.1,76.7,0,0,2026-08-14 14:30:32
6953,BAND-00336-6237,336,26.574525,93.17421,0.02,76.9,76.6,0,0,2026-08-14 16:57:32
6954,BAND-00336-6237,336,26.573969,93.17418,0.12,69.8,76.2,0,0,2026-08-14 19:51:32
6955,BAND-00336-6237,336,26.574128,93.173771,0.44,113.8,75.9,0,0,2026-08-14 22:51:32
6956,BAND-00336-6237,336,26.574039,93.174449,0.2,91.8,75.5,0,0,2026-08-15 01:39:32
6957,BAND-00336-6237,336,26.573892,93.173825,0.0,77.4,75.3,0,0,2026-08-15 04:42:32
6958,BAND-00336-6237,336,24.817735,93.937446,3.47,102.5,75.0,0,0,2026-08-15 10:04:15
6959,BAND-00336-6237,336,24.819193,93.935842,2.52,96.2,74.8,0,0,2026-08-15 10:37:27
6960,BAND-00336-6237,336,24.821101,93.934092,3.09,76.8,74.6,0,0,2026-08-15 10:41:19
6961,BAND-00336-6237,336,24.820891,93.933865,0.09,105.7,74.3,0,0,2026-08-15 10:50:19
6962,BAND-00336-6237,336,24.82098,93.933928,0.06,59.7,74.2,0,0,2026-08-15 13:48:19
6963,BAND-00336-6237,336,24.82087,93.933766,0.43,72.4,73.8,0,0,2026-08-15 16:31:19
6964,BAND-00336-6237,336,24.820523,93.933619,0.24,103.8,73.7,0,0,2026-08-15 19:13:19
6965,BAND-00336-6237,336,24.820863,93.9337,0.02,109.8,73.4,0,0,2026-08-15 22:07:19
6966,BAND-00336-6237,336,24.820676,93.933835,0.04,82.5,73.2,0,0,2026-08-16 01:15:19
6967,BAND-00336-6237,336,24.820964,93.934003,0.22,104.2,72.8,0,0,2026-08-16 04:08:19
6968,BAND-00336-6237,336,24.818773,93.935563,2.7,31.7,72.7,0,0,2026-08-16 07:10:56
6969,BAND-00336-6237,336,24.816755,93.937008,6.19,109.7,72.6,0,0,2026-08-16 07:16:41
6970,BAND-00336-6237,336,24.81665,93.936724,1.56,75.0,72.5,0,0,2026-08-16 08:06:41
6971,BAND-00336-6237,336,24.818816,93.935106,6.49,104.0,72.3,0,0,2026-08-16 08:09:21
6972,BAND-00336-6237,336,24.820937,93.933752,5.06,58.3,72.1,0,0,2026-08-16 08:14:07
6973,BAND-00336-6237,336,24.820834,93.933684,0.26,101.9,71.8,0,0,2026-08-16 09:15:07
6974,BAND-00336-6237,336,24.820606,93.933533,0.47,65.1,71.7,0,0,2026-08-16 12:15:07
6975,BAND-00336-6237,336,24.821201,93.934091,0.42,61.5,71.6,0,0,2026-08-16 15:10:07
6976,BAND-00336-6237,336,24.821253,93.933693,0.04,68.5,71.3,0,0,2026-08-16 18:40:07
6977,BAND-00336-6237,336,24.821201,93.933791,0.38,101.9,71.0,0,0,2026-08-16 21:48:07
6978,BAND-00336-6237,336,24.821171,93.933913,0.22,60.5,70.8,0,0,2026-08-17 00:21:07
6979,BAND-00336-6237,336,24.821137,93.93342,0.37,80.0,70.6,0,0,2026-08-17 03:30:07
6980,BAND-00336-6237,336,24.820828,93.933402,0.25,98.8,70.5,0,0,2026-08-17 06:25:07
6981,BAND-00336-6237,336,23.830117,91.286767,4.24,86.4,70.1,0,0,2026-08-17 12:05:36
6982,BAND-00336-6237,336,23.830285,91.286736,0.47,114.0,69.7,0,0,2026-08-17 12:29:36
6983,BAND-00336-6237,336,23.828875,91.285082,4.47,104.4,69.3,0,0,2026-08-17 13:10:26
6984,BAND-00336-6237,336,23.827867,91.284014,5.8,60.1,69.1,0,0,2026-08-17 13:13:00
6985,BAND-00336-6237,336,23.827928,91.283917,0.1,89.4,69.0,0,0,2026-08-17 14:29:00
6986,BAND-00336-6237,336,23.827523,91.284092,0.34,100.3,68.9,0,0,2026-08-17 17:25:00
6987,BAND-00336-6237,336,23.828155,91.284037,0.2,85.2,68.7,0,0,2026-08-17 19:55:00
6988,BAND-00336-6237,336,23.827999,91.284061,0.08,113.4,68.4,0,0,2026-08-17 22:53:00
6989,BAND-00336-6237,336,23.827673,91.283977,0.15,182.0,68.2,0,0,2026-08-18 01:56:00
6990,BAND-00336-6237,336,23.827631,91.284456,0.43,60.1,68.1,0,0,2026-08-18 04:55:00
6991,BAND-00336-6237,336,23.829674,91.285267,7.69,75.1,67.9,0,0,2026-08-18 07:15:12
6992,BAND-00336-6237,336,23.830896,91.285945,6.83,77.9,67.8,0,0,2026-08-18 07:21:12
6993,BAND-00336-6237,336,23.829383,91.284943,5.66,94.0,67.6,0,0,2026-08-18 07:52:16
6994,BAND-00336-6237,336,23.827989,91.284402,3.66,80.2,67.4,0,0,2026-08-18 07:54:49
6995,BAND-00336-6237,336,23.827913,91.284631,1.14,91.6,67.1,0,0,2026-08-18 08:04:49
6996,BAND-00336-6237,336,23.827494,91.284037,0.11,101.6,67.0,0,0,2026-08-18 09:18:49
6997,BAND-00336-6237,336,23.827633,91.284268,0.48,62.9,66.6,0,0,2026-08-18 12:21:49
6998,BAND-00336-6237,336,23.828164,91.283865,0.27,107.6,66.4,0,0,2026-08-18 15:45:49
6999,BAND-00336-6237,336,23.827969,91.2846,0.27,104.4,66.1,0,0,2026-08-18 19:10:49
7000,BAND-00336-6237,336,23.827756,91.284481,0.41,58.7,65.8,0,0,2026-08-18 22:05:49
7001,BAND-00336-6237,336,23.827975,91.283963,0.18,67.2,65.4,0,0,2026-08-19 01:03:49
7002,BAND-00336-6237,336,23.828054,91.284456,0.17,104.5,65.3,0,0,2026-08-19 03:48:49
7003,BAND-00336-6237,336,23.827486,91.283997,0.33,75.3,64.9,0,0,2026-08-19 06:34:49
7004,BAND-00337-4051,337,26.232023,92.082537,6.29,92.4,81.0,0,0,2026-08-14 07:09:44
7005,BAND-00337-4051,337,26.233605,92.083739,5.04,109.0,80.8,0,0,2026-08-14 07:15:25
7006,BAND-00337-4051,337,26.231975,92.082654,2.85,110.7,80.7,0,0,2026-08-14 07:46:42
7007,BAND-00337-4051,337,26.230557,92.081641,4.8,79.7,80.3,0,0,2026-08-14 07:52:21
7008,BAND-00337-4051,337,26.230769,92.081725,1.31,32.5,80.2,0,0,2026-08-14 08:52:21
7009,BAND-00337-4051,337,26.230441,92.081997,0.44,92.9,80.1,0,0,2026-08-14 11:42:21
7010,BAND-00337-4051,337,26.230643,92.082223,0.41,70.3,79.7,0,0,2026-08-14 14:17:21
7011,BAND-00337-4051,337,26.230735,92.082137,0.48,116.5,79.4,0,0,2026-08-14 17:11:21
7012,BAND-00337-4051,337,26.230922,92.081706,0.45,93.2,79.3,0,0,2026-08-14 19:55:21
7013,BAND-00337-4051,337,26.23072,92.081513,0.17,70.7,79.2,0,0,2026-08-14 22:33:21
7014,BAND-00337-4051,337,26.230831,92.081777,0.19,99.1,78.9,0,0,2026-08-15 01:45:21
7015,BAND-00337-4051,337,26.230779,92.08169,0.4,102.0,78.5,0,0,2026-08-15 04:37:21
7016,BAND-00337-4051,337,26.232423,92.083109,3.14,104.3,78.4,0,0,2026-08-15 07:36:47
7017,BAND-00337-4051,337,26.233954,92.08404,4.66,60.6,78.1,0,0,2026-08-15 07:41:31
7018,BAND-00337-4051,337,26.234074,92.084302,0.06,101.0,77.8,0,0,2026-08-15 08:40:31
7019,BAND-00337-4051,337,26.231997,92.083031,4.15,87.8,77.7,0,0,2026-08-15 08:45:38
7020,BAND-00337-4051,337,26.230727,92.082002,3.59,74.4,77.4,0,0,2026-08-15 08:48:56
7021,BAND-00337-4051,337,26.230486,92.081488,0.41,92.3,77.2,0,0,2026-08-15 10:12:56
7022,BAND-00337-4051,337,26.230277,92.081757,0.48,114.7,76.9,0,0,2026-08-15 13:02:56
7023,BAND-00337-4051,337,26.230357,92.0821,0.34,184.0,76.6,0,0,2026-08-15 16:10:56
7024,BAND-00337-4051,337,26.230763,92.08217,0.14,109.7,76.3,0,0,2026-08-15 18:59:56
7025,BAND-00337-4051,337,26.230275,92.081932,0.0,73.7,75.9,0,0,2026-08-15 22:03:56
7026,BAND-00337-4051,337,26.230681,92.081719,0.47,92.8,75.8,0,0,2026-08-16 01:01:56
7027,BAND-00337-4051,337,26.230687,92.081461,0.1,81.1,75.7,0,0,2026-08-16 03:56:56
7028,BAND-00337-4051,337,26.23097,92.081693,0.17,59.3,75.4,0,0,2026-08-16 06:48:56
7029,BAND-00337-4051,337,26.177544,91.785757,6.1,111.0,75.1,0,0,2026-08-16 14:24:41
7030,BAND-00337-4051,337,26.177777,91.785804,0.27,117.0,75.0,0,0,2026-08-16 15:08:41
7031,BAND-00337-4051,337,26.179356,91.784048,2.38,107.9,75.0,0,0,2026-08-16 15:26:35
7032,BAND-00337-4051,337,26.182122,91.782921,3.39,62.2,74.8,0,0,2026-08-16 15:31:07
7033,BAND-00337-4051,337,26.181934,91.782655,0.38,113.6,74.4,0,0,2026-08-16 15:48:07
7034,BAND-00337-4051,337,26.182035,91.782509,0.46,58.4,74.3,0,0,2026-08-16 17:17:07
7035,BAND-00337-4051,337,26.182136,91.782859,0.41,64.9,74.0,0,0,2026-08-16 20:05:07
7036,BAND-00337-4051,337,26.181792,91.782396,0.46,70.0,73.8,0,0,2026-08-16 22:58:07
7037,BAND-00337-4051,337,26.181678,91.782927,0.24,94.4,73.7,0,0,2026-08-17 02:18:07
7038,BAND-00337-4051,337,26.181598,91.782213,0.19,68.3,73.6,0,0,2026-08-17 05:09:07
7039,BAND-00337-4051,337,26.180049,91.784568,3.79,58.8,73.5,0,0,2026-08-17 07:34:50
7040,BAND-00337-4051,337,26.177482,91.786118,3.43,81.9,73.3,0,0,2026-08-17 07:37:56
