id,tourist_id,type,zone_id,severity,message,lat,lng,acknowledged,created_at
19263,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587886,91.860027,1,2026-08-17 22:02:39
19264,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588518,91.860333,1,2026-08-17 22:25:39
19265,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588151,91.859673,1,2026-08-17 22:52:39
19266,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588505,91.860264,1,2026-08-17 23:17:39
19267,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587864,91.859834,1,2026-08-17 23:42:39
19268,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588042,91.85957,0,2026-08-18 00:10:39
19269,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588333,91.859969,1,2026-08-18 00:31:39
19270,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588056,91.86009,1,2026-08-18 00:52:39
19271,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587903,91.860155,0,2026-08-18 01:18:39
19272,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587923,91.860046,1,2026-08-18 01:52:39
19273,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588161,91.860058,1,2026-08-18 02:18:39
19274,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588111,91.859545,1,2026-08-18 02:53:39
19275,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588191,91.85987,0,2026-08-18 03:18:39
19276,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588085,91.859577,1,2026-08-18 03:55:39
19277,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588341,91.859768,1,2026-08-18 04:32:39
19278,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588369,91.859556,0,2026-08-18 05:00:39
19279,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587984,91.859925,1,2026-08-18 05:27:39
19280,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58849,91.85986,1,2026-08-18 05:52:39
19281,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588275,91.860317,0,2026-08-18 06:16:39
19282,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588146,91.859783,0,2026-08-18 06:52:39
19283,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587786,91.859461,1,2026-08-18 07:20:08
19284,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587041,91.858687,1,2026-08-18 07:25:19
19285,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587337,91.858438,1,2026-08-18 07:38:19
19286,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587111,91.85866,0,2026-08-18 07:49:19
19287,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586955,91.858709,1,2026-08-18 08:02:19
19288,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586834,91.858946,1,2026-08-18 08:16:19
19289,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587188,91.858455,1,2026-08-18 08:27:19
19290,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587125,91.858806,1,2026-08-18 08:34:19
19291,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587381,91.859513,1,2026-08-18 08:37:59
19292,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588044,91.86007,1,2026-08-18 08:41:03
19293,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588079,91.86024,1,2026-08-18 08:54:03
19294,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588271,91.860017,1,2026-08-18 09:00:03
19295,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587954,91.860301,1,2026-08-18 09:09:03
19296,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587905,91.860055,1,2026-08-18 09:47:03
19297,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587815,91.860062,1,2026-08-18 10:09:03
19298,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588133,91.860324,1,2026-08-18 10:49:03
19299,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588411,91.86022,1,2026-08-18 11:28:03
19300,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588332,91.859666,1,2026-08-18 12:07:03
19301,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587995,91.859855,0,2026-08-18 12:33:03
19302,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588237,91.859787,1,2026-08-18 13:06:03
19303,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588321,91.860304,0,2026-08-18 13:35:03
19304,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587866,91.859948,1,2026-08-18 13:59:03
19305,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58824,91.859623,0,2026-08-18 14:21:03
19306,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588364,91.859825,1,2026-08-18 15:01:03
19307,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588347,91.859698,1,2026-08-18 15:34:03
19308,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587937,91.860131,1,2026-08-18 16:01:03
19309,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58857,91.859974,1,2026-08-18 16:35:03
19310,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587866,91.860208,1,2026-08-18 17:04:03
19311,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587794,91.860073,1,2026-08-18 17:24:03
19312,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588401,91.860103,0,2026-08-18 17:50:03
19313,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588435,91.85972,1,2026-08-18 18:28:03
19314,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588336,91.859915,1,2026-08-18 19:03:03
19315,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588307,91.859738,1,2026-08-18 19:34:03
19316,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58803,91.860017,1,2026-08-18 19:55:03
19317,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588065,91.859743,1,2026-08-18 20:32:03
19318,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588006,91.860211,1,2026-08-18 20:59:03
19319,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588377,91.859849,1,2026-08-18 21:22:03
19320,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588017,91.859858,1,2026-08-18 21:56:03
19321,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587841,91.85962,1,2026-08-18 22:20:03
19322,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588124,91.859745,1,2026-08-18 22:47:03
19323,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588107,91.860337,1,2026-08-18 23:20:03
19324,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588241,91.859686,0,2026-08-18 23:46:03
19325,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588454,91.859853,1,2026-08-19 00:22:03
19326,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588332,91.860028,1,2026-08-19 00:50:03
19327,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588522,91.859825,1,2026-08-19 01:15:03
19328,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588381,91.859836,1,2026-08-19 01:50:03
19329,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588129,91.859917,1,2026-08-19 02:26:03
19330,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588191,91.859801,1,2026-08-19 02:55:03
19331,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588025,91.859723,1,2026-08-19 03:31:03
19332,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58837,91.860327,1,2026-08-19 03:56:03
19333,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588313,91.859543,1,2026-08-19 04:25:03
19334,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587811,91.859652,1,2026-08-19 04:56:03
19335,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588008,91.860289,1,2026-08-19 05:24:03
19336,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588006,91.859852,1,2026-08-19 05:54:03
19337,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588241,91.860109,1,2026-08-19 06:27:03
19338,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587815,91.859862,0,2026-08-19 06:50:03
19339,380,anomaly,,high,Anomaly detected: prolonged inactivity 57 min,27.58753,91.860455,1,2026-08-19 07:47:03
19340,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58753,91.860455,1,2026-08-19 07:47:03
19341,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586274,91.860088,1,2026-08-19 07:51:01
19342,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586116,91.860244,1,2026-08-19 07:57:01
19343,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586322,91.860029,1,2026-08-19 08:04:01
19344,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586076,91.860279,1,2026-08-19 08:12:01
19345,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586082,91.860103,1,2026-08-19 08:21:01
19346,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586086,91.859915,1,2026-08-19 08:34:01
19347,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58635,91.860109,1,2026-08-19 08:44:01
19348,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587592,91.859868,1,2026-08-19 08:49:09
19349,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58792,91.859678,1,2026-08-19 08:52:55
19350,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587937,91.859858,1,2026-08-19 09:06:55
19351,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588202,91.859437,1,2026-08-19 09:13:55
19352,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588443,91.860277,1,2026-08-19 09:46:55
19353,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587844,91.860088,1,2026-08-19 10:19:55
19354,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588142,91.860042,1,2026-08-19 10:46:55
19355,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588513,91.860226,1,2026-08-19 11:08:55
19356,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587781,91.86034,1,2026-08-19 11:40:55
19357,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588035,91.85984,1,2026-08-19 12:02:55
19358,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588386,91.859994,0,2026-08-19 12:40:55
19359,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587793,91.860071,1,2026-08-19 13:03:55
19360,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588087,91.860312,1,2026-08-19 13:40:55
19361,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58797,91.860035,0,2026-08-19 14:20:55
19362,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587982,91.86016,1,2026-08-19 14:59:55
19363,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.5881,91.860119,1,2026-08-19 15:20:55
19364,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587864,91.860273,1,2026-08-19 15:57:55
19365,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588041,91.860294,1,2026-08-19 16:36:55
19366,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588177,91.85969,1,2026-08-19 16:57:55
19367,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588213,91.859546,0,2026-08-19 17:28:55
19368,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588241,91.859652,1,2026-08-19 18:02:55
19369,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588283,91.860332,0,2026-08-19 18:42:55
19370,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58801,91.860131,1,2026-08-19 19:14:55
19371,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588091,91.859678,0,2026-08-19 19:46:55
19372,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58783,91.859711,1,2026-08-19 20:26:55
19373,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588022,91.859899,1,2026-08-19 21:00:55
19374,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588437,91.859654,1,2026-08-19 21:24:55
19375,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588173,91.860035,1,2026-08-19 21:54:55
19376,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588121,91.860113,1,2026-08-19 22:18:55
19377,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588002,91.859573,1,2026-08-19 22:53:55
19378,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587882,91.859994,1,2026-08-19 23:19:55
19379,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588395,91.860294,1,2026-08-19 23:49:55
19380,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588486,91.860236,1,2026-08-20 00:16:55
19381,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587984,91.859736,1,2026-08-20 00:49:55
19382,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588302,91.860254,0,2026-08-20 01:28:55
19383,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588342,91.859716,1,2026-08-20 02:04:55
19384,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588109,91.85988,1,2026-08-20 02:34:55
19385,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58832,91.859785,0,2026-08-20 03:06:55
19386,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58793,91.86023,1,2026-08-20 03:44:55
19387,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588205,91.860283,0,2026-08-20 04:19:55
19388,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588018,91.860027,1,2026-08-20 04:44:55
19389,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587977,91.86022,1,2026-08-20 05:04:55
19390,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588151,91.860092,1,2026-08-20 05:31:55
19391,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.588465,91.859636,1,2026-08-20 06:04:55
19392,380,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58831,91.859949,1,2026-08-20 06:38:55
19393,380,anomaly,,high,Anomaly detected: prolonged inactivity 158 min,26.634489,92.801704,0,2026-08-20 09:17:09
19394,380,anomaly,,high,Anomaly detected: prolonged inactivity 47 min,26.634961,92.801207,0,2026-08-21 07:42:07
19395,380,anomaly,,high,Anomaly detected: prolonged inactivity 407 min,26.183271,91.748603,0,2026-08-22 13:25:27
19396,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.183271,91.748603,1,2026-08-22 13:25:27
19397,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.183271,91.748603,1,2026-08-22 13:25:27
19398,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181542,91.750563,1,2026-08-22 13:31:20
19399,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181542,91.750563,1,2026-08-22 13:31:20
19400,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181809,91.750853,1,2026-08-22 13:40:20
19401,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181809,91.750853,0,2026-08-22 13:40:20
19402,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181256,91.75048,1,2026-08-22 13:50:20
19403,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181256,91.75048,1,2026-08-22 13:50:20
19404,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181819,91.750575,1,2026-08-22 13:58:20
19405,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181819,91.750575,1,2026-08-22 13:58:20
19406,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181477,91.750554,1,2026-08-22 14:10:20
19407,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181477,91.750554,0,2026-08-22 14:10:20
19408,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181558,91.750507,1,2026-08-22 14:19:20
19409,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181558,91.750507,1,2026-08-22 14:19:20
19410,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.181657,91.750496,1,2026-08-22 14:32:20
19411,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.181657,91.750496,1,2026-08-22 14:32:20
19412,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.183583,91.748603,1,2026-08-22 14:35:16
19413,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.183583,91.748603,1,2026-08-22 14:35:16
19414,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184926,91.747213,1,2026-08-22 14:41:50
19415,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184926,91.747213,1,2026-08-22 14:41:50
19416,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185162,91.747233,1,2026-08-22 14:55:50
19417,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185162,91.747233,0,2026-08-22 14:55:50
19418,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184962,91.747218,1,2026-08-22 15:07:50
19419,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184962,91.747218,1,2026-08-22 15:07:50
19420,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185076,91.747023,0,2026-08-22 15:16:50
19421,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185076,91.747023,1,2026-08-22 15:16:50
19422,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185111,91.747738,1,2026-08-22 17:12:50
19423,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184955,91.747591,1,2026-08-22 17:33:50
19424,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184929,91.747126,1,2026-08-22 18:41:50
19425,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184929,91.747126,1,2026-08-22 18:41:50
19426,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.18501,91.747334,1,2026-08-22 19:06:50
19427,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.18501,91.747334,0,2026-08-22 19:06:50
19428,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184969,91.747724,1,2026-08-22 20:31:50
19429,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185568,91.747288,1,2026-08-22 21:00:50
19430,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.18549,91.747286,1,2026-08-22 21:23:50
19431,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185017,91.747636,0,2026-08-22 22:01:50
19432,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185444,91.747104,1,2026-08-22 22:32:50
19433,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184879,91.74782,1,2026-08-22 23:06:50
19434,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185135,91.747803,0,2026-08-22 23:45:50
19435,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185536,91.74732,1,2026-08-23 01:22:50
19436,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184924,91.747764,1,2026-08-23 01:52:50
19437,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185164,91.747343,1,2026-08-23 02:20:50
19438,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185164,91.747343,1,2026-08-23 02:20:50
19439,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184989,91.747286,1,2026-08-23 02:42:50
19440,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184989,91.747286,0,2026-08-23 02:42:50
19441,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185487,91.747146,1,2026-08-23 03:08:50
19442,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184971,91.747179,0,2026-08-23 03:46:50
19443,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184971,91.747179,1,2026-08-23 03:46:50
19444,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185629,91.747156,1,2026-08-23 04:12:50
19445,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184969,91.7474,1,2026-08-23 04:48:50
19446,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184986,91.747107,1,2026-08-23 06:04:50
19447,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184986,91.747107,0,2026-08-23 06:04:50
19448,380,anomaly,,high,Anomaly detected: prolonged inactivity 58 min,26.184249,91.748924,1,2026-08-23 07:36:37
19449,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184249,91.748924,1,2026-08-23 07:36:37
19450,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.184249,91.748924,0,2026-08-23 07:36:37
19451,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.182529,91.750614,1,2026-08-23 07:42:20
19452,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.182529,91.750614,1,2026-08-23 07:42:20
19453,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.182333,91.750722,1,2026-08-23 07:53:20
19454,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.182333,91.750722,1,2026-08-23 07:53:20
19455,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.182735,91.750897,1,2026-08-23 08:07:20
19456,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.182735,91.750897,0,2026-08-23 08:07:20
19457,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.182462,91.750321,1,2026-08-23 08:16:20
19458,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.182462,91.750321,1,2026-08-23 08:16:20
19459,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184209,91.749224,1,2026-08-23 08:22:46
19460,380,geofence,27,high,Entered high risk zone: Auto Hot-Zone #0 (DBSCAN),26.184209,91.749224,1,2026-08-23 08:22:46
19461,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185038,91.747777,0,2026-08-23 08:27:27
19462,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185018,91.747704,1,2026-08-23 08:40:27
19463,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185027,91.747561,0,2026-08-23 08:50:27
19464,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.18508,91.74769,1,2026-08-23 09:09:27
19465,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185016,91.747218,0,2026-08-23 10:47:27
19466,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185016,91.747218,1,2026-08-23 10:47:27
19467,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.18546,91.74722,1,2026-08-23 11:46:27
19468,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184985,91.747189,1,2026-08-23 12:19:27
19469,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184985,91.747189,1,2026-08-23 12:19:27
19470,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184924,91.747099,1,2026-08-23 13:17:27
19471,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184924,91.747099,0,2026-08-23 13:17:27
19472,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185074,91.74779,1,2026-08-23 13:44:27
19473,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185215,91.747176,1,2026-08-23 14:09:27
19474,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185512,91.747374,1,2026-08-23 14:38:27
19475,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184895,91.747696,1,2026-08-23 15:11:27
19476,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185638,91.747189,1,2026-08-23 15:31:27
19477,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185087,91.74728,1,2026-08-23 16:04:27
19478,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185087,91.74728,1,2026-08-23 16:04:27
19479,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185305,91.747208,1,2026-08-23 16:43:27
19480,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185071,91.74718,0,2026-08-23 17:27:27
19481,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185071,91.74718,1,2026-08-23 17:27:27
19482,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184907,91.747222,1,2026-08-23 17:50:27
19483,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184907,91.747222,1,2026-08-23 17:50:27
19484,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185034,91.747621,1,2026-08-23 19:11:27
19485,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184876,91.747593,1,2026-08-23 19:43:27
19486,380,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185011,91.747127,0,2026-08-23 20:45:27
19487,380,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185011,91.747127,1,2026-08-23 20:45:27
