lat,lng,type,severity
26.167946,91.777357,theft,medium
26.163279,91.78025,harassment,high
26.162189,91.781139,accident,high
26.164553,91.779437,scam,high
26.166946,91.781902,harassment,low
26.161061,91.782739,assault,medium
26.16418,91.779778,assault,medium
26.160938,91.777735,assault,high
26.166061,91.779982,theft,high
26.159224,91.781991,lost_person,low
26.168167,91.779691,accident,medium
26.170683,91.779992,accident,high
26.165405,91.781762,accident,medium
26.165081,91.779264,scam,low
26.164726,91.779927,lost_person,medium
26.164272,91.779238,accident,high
26.163444,91.778937,assault,medium
26.166014,91.780511,theft,low
26.165374,91.7778,accident,critical
26.163493,91.779018,accident,medium
26.163403,91.781901,lost_person,low
26.163947,91.780552,accident,medium
26.165385,91.777176,assault,high
26.166313,91.780048,harassment,medium
26.163861,91.78343,assault,medium
26.16527,91.782004,accident,critical
26.166495,91.780387,assault,critical
26.166462,91.778468,scam,medium
26.1656,91.784486,scam,low
26.161877,91.778168,scam,high
26.162027,91.778952,scam,medium
26.172149,91.779546,scam,low
26.167366,91.778677,harassment,low
26.163551,91.778613,lost_person,low
26.161995,91.778443,scam,low
26.163997,91.782668,scam,low
26.170202,91.780073,assault,medium
26.165917,91.782004,assault,low
26.166375,91.780086,harassment,high
26.16632,91.780555,assault,high
26.164148,91.777981,theft,high
26.16576,91.784503,assault,critical
26.165655,91.778198,scam,medium
26.165665,91.779549,assault,medium
26.166021,91.776218,lost_person,low
26.164306,91.779625,accident,low
26.165564,91.778996,scam,low
26.165453,91.778846,harassment,high
26.162696,91.775758,lost_person,medium
26.165537,91.780468,harassment,medium
26.163695,91.780502,assault,high
26.164048,91.78195,lost_person,medium
26.167368,91.780047,scam,medium
26.167644,91.77953,assault,high
26.168683,91.782485,scam,medium
26.164445,91.779635,lost_person,medium
26.161921,91.783023,lost_person,critical
26.165698,91.780734,lost_person,medium
26.163908,91.780844,scam,high
26.163404,91.781761,theft,high
26.160874,91.782009,lost_person,high
26.166161,91.781993,assault,medium
26.163734,91.781637,harassment,medium
26.165507,91.781703,accident,medium
26.162903,91.778974,accident,medium
26.168018,91.781768,accident,low
26.166385,91.780169,scam,low
26.165429,91.78037,harassment,high
26.162519,91.7802,harassment,low
26.161754,91.776629,lost_person,medium
26.16696,91.775611,scam,medium
26.172399,91.777972,lost_person,medium
26.165122,91.781577,harassment,low
26.160778,91.778534,lost_person,medium
26.165718,91.778608,accident,low
26.163987,91.779385,theft,medium
26.166896,91.783448,accident,high
26.161165,91.78013,theft,high
26.165451,91.776839,lost_person,low
26.164585,91.780383,assault,low
26.164502,91.782049,lost_person,low
26.169114,91.77986,lost_person,high
26.162846,91.776374,scam,medium
26.163119,91.778423,assault,critical
26.168481,91.778799,assault,low
26.165433,91.780811,accident,high
26.162106,91.784761,harassment,low
26.166094,91.781196,accident,low
26.162768,91.779779,theft,medium
26.161743,91.777705,scam,low
26.164926,91.780158,lost_person,low
26.162682,91.780558,scam,medium
26.167967,91.780799,accident,high
26.160182,91.778089,harassment,low
26.163443,91.785159,assault,medium
26.164409,91.77756,accident,high
26.162533,91.780979,accident,low
26.168261,91.782478,lost_person,low
26.166245,91.774538,assault,medium
26.166624,91.78202,lost_person,critical
26.168756,91.784173,theft,medium
26.164861,91.778821,harassment,medium
26.165679,91.779264,scam,medium
26.164726,91.780958,harassment,medium
26.166444,91.777956,harassment,medium
26.16196,91.779609,assault,low
26.165244,91.779469,lost_person,high
26.163531,91.777124,assault,high
26.166704,91.776481,accident,critical
26.163496,91.782894,harassment,medium
26.164792,91.782784,lost_person,medium
26.162925,91.78045,theft,high
26.165164,91.783453,accident,low
26.167842,91.778596,harassment,high
26.164305,91.777586,lost_person,low
26.165799,91.77998,harassment,medium
26.166423,91.779869,theft,high
26.16396,91.780886,assault,medium
26.161596,91.78149,theft,low
26.164295,91.779551,assault,high
26.168112,91.780386,theft,high
26.161991,91.781043,assault,high
26.165728,91.783304,lost_person,high
26.167986,91.780926,theft,medium
26.162591,91.781162,accident,critical
26.163009,91.777114,scam,high
26.170104,91.775304,theft,medium
26.165088,91.776442,theft,medium
26.161526,91.781167,lost_person,medium
26.16263,91.777116,lost_person,low
26.167019,91.78025,accident,medium
26.162595,91.780172,accident,low
26.164479,91.780513,theft,medium
26.165666,91.78154,lost_person,high
26.164884,91.777448,lost_person,low
26.165412,91.781357,accident,low
26.162697,91.779492,harassment,high
26.161882,91.781091,theft,medium
26.16631,91.781008,harassment,high
26.167004,91.783401,accident,medium
26.1649,91.78014,assault,medium
26.167295,91.778004,accident,high
26.165149,91.779684,theft,low
26.16689,91.780017,theft,critical
26.162154,91.780042,harassment,critical
26.166691,91.782946,harassment,medium
26.160553,91.77701,harassment,low
26.162863,91.77718,harassment,medium
26.167278,91.778792,assault,medium
26.164698,91.779797,assault,medium
26.165015,91.779556,harassment,low
26.16624,91.779032,scam,medium
26.1651,91.779558,scam,low
26.165161,91.780611,harassment,medium
26.165867,91.782045,assault,medium
26.163874,91.778706,lost_person,medium
26.166722,91.781505,accident,low
26.166754,91.776038,theft,medium
26.16462,91.778227,assault,medium
26.168946,91.77745,scam,critical
26.165805,91.777871,accident,critical
26.165551,91.7805,theft,medium
26.160441,91.780751,harassment,high
26.166551,91.777339,lost_person,low
26.161981,91.77699,harassment,medium
26.165337,91.781495,assault,high
26.166385,91.780014,assault,high
26.159709,91.779116,scam,medium
26.164756,91.779075,assault,high
26.166765,91.779477,assault,low
26.163794,91.778659,scam,low
26.16474,91.780121,scam,medium
26.167293,91.776965,scam,low
26.167365,91.779424,scam,low
26.169827,91.778832,theft,low
26.167053,91.779187,accident,medium
26.16855,91.778534,assault,low
26.163629,91.777834,lost_person,high
26.162365,91.780804,assault,critical
26.168007,91.777839,accident,low
26.162808,91.78266,scam,high
26.163958,91.781493,harassment,high
26.166533,91.780005,assault,medium
26.162041,91.77987,harassment,high
26.165184,91.780397,scam,medium
26.162898,91.777097,accident,high
26.161286,91.783384,lost_person,medium
26.165091,91.778503,assault,medium
26.16229,91.780258,harassment,medium
26.163744,91.780433,scam,low
26.166453,91.781179,scam,critical
26.164504,91.781363,scam,high
26.166949,91.781944,lost_person,critical
26.16654,91.782176,harassment,low
26.162129,91.781061,accident,low
26.1637,91.776303,theft,high
26.164675,91.780538,theft,medium
26.166391,91.78041,theft,medium
26.163425,91.779465,harassment,medium
26.1633,91.782687,accident,low
26.169388,91.779603,accident,low
26.162894,91.778519,accident,high
26.166327,91.781588,harassment,medium
26.165698,91.780355,harassment,medium
26.166809,91.780811,scam,medium
26.164702,91.781121,assault,medium
26.167449,91.777907,assault,low
26.16244,91.782681,assault,medium
26.162846,91.782461,harassment,low
26.171249,91.775725,harassment,low
26.163192,91.780715,accident,medium
26.162832,91.773554,harassment,medium
26.16683,91.779069,assault,high
26.168444,91.782267,scam,low
26.164994,91.781255,theft,medium
26.165065,91.778536,theft,medium
26.163131,91.780293,accident,critical
26.165912,91.781439,theft,low
26.167588,91.778429,accident,medium
26.1632,91.784581,scam,high
26.164313,91.782795,scam,low
26.165637,91.77859,theft,low
26.163511,91.778115,assault,high
26.16456,91.779783,lost_person,medium
26.169764,91.780432,lost_person,high
26.165066,91.783178,scam,medium
26.164623,91.778829,assault,low
26.16125,91.779949,theft,low
26.164616,91.781151,theft,low
26.165417,91.783214,scam,high
26.161143,91.782141,scam,high
26.166455,91.778541,theft,low
26.167298,91.777035,accident,high
26.166964,91.78329,assault,low
26.16522,91.782681,assault,low
26.167518,91.78133,scam,low
26.16296,91.781899,harassment,low
26.168628,91.779262,scam,low
26.16691,91.779943,assault,low
26.167025,91.780207,theft,high
26.164653,91.781964,accident,critical
26.167404,91.781662,lost_person,high
26.159628,91.780506,scam,low
26.165988,91.781546,scam,high
26.164823,91.780464,accident,medium
26.167648,91.778761,harassment,low
26.163502,91.783371,lost_person,medium
26.165247,91.777848,accident,low
26.165084,91.779356,assault,low
26.163165,91.780886,theft,medium
26.162442,91.781073,accident,medium
26.162583,91.782815,accident,low
26.161976,91.781265,scam,low
26.16536,91.785023,harassment,low
26.167066,91.779013,theft,medium
26.168368,91.779192,theft,medium
26.160773,91.779526,lost_person,high
26.163937,91.780216,harassment,low
26.164405,91.778259,scam,low
26.166747,91.781474,scam,medium
26.164572,91.779945,scam,high
26.167336,91.778874,accident,medium
26.166752,91.778183,harassment,medium
26.161655,91.7755,harassment,high
26.168745,91.783767,scam,high
26.165224,91.780146,lost_person,high
26.166687,91.781301,assault,medium
26.164775,91.777628,scam,low
26.162238,91.778438,accident,medium
26.168393,91.781239,harassment,high
26.162123,91.782668,harassment,medium
26.169302,91.781374,lost_person,high
26.165891,91.777933,assault,medium
26.164386,91.775699,assault,medium
26.163207,91.774943,accident,low
26.166029,91.781278,scam,high
26.160802,91.781426,scam,high
26.169118,91.7787,theft,high
26.163744,91.779667,harassment,high
26.164424,91.778164,theft,high
26.161731,91.78124,harassment,low
26.165146,91.779775,lost_person,critical
26.16405,91.781403,harassment,high
26.166392,91.779457,assault,low
26.161432,91.778114,lost_person,high
26.164341,91.775975,assault,medium
26.164056,91.780777,accident,medium
26.164042,91.781482,theft,medium
26.162644,91.77931,scam,low
26.165763,91.780691,lost_person,critical
26.163547,91.777235,theft,high
26.166779,91.780677,theft,low
26.167635,91.778968,accident,medium
26.160419,91.780795,accident,medium
26.167616,91.778683,scam,low
26.165612,91.777857,lost_person,medium
26.169857,91.781015,harassment,medium
26.161856,91.778593,assault,low
26.166454,91.778047,assault,medium
26.166567,91.781766,theft,high
26.166821,91.778394,lost_person,critical
26.167753,91.778749,accident,low
26.161183,91.78073,harassment,medium
26.165523,91.779763,lost_person,medium
26.165609,91.782775,harassment,low
26.164326,91.782859,scam,low
26.166467,91.779743,harassment,high
26.167134,91.777831,theft,medium
26.162543,91.779696,scam,medium
26.167972,91.77913,assault,low
26.167838,91.779288,harassment,critical
26.163544,91.779108,lost_person,low
26.16656,91.782735,assault,medium
26.165022,91.781708,theft,high
26.166494,91.778009,scam,low
26.167091,91.778824,accident,low
26.164926,91.777012,accident,low
26.165556,91.777012,theft,medium
26.165997,91.775024,harassment,low
26.167506,91.783824,scam,low
26.165335,91.779774,theft,low
26.160597,91.781518,lost_person,low
26.162844,91.780098,theft,medium
26.164304,91.781478,theft,medium
26.162987,91.783227,assault,low
26.166671,91.77898,scam,medium
26.166891,91.776757,lost_person,critical
26.165787,91.78012,scam,medium
26.163302,91.78213,theft,low
26.167144,91.776421,scam,medium
26.166311,91.779162,theft,low
26.165031,91.78007,scam,high
26.166675,91.779298,harassment,high
26.163722,91.781333,assault,high
26.161611,91.777843,accident,medium
26.163107,91.780151,harassment,medium
26.166014,91.779965,assault,low
26.166323,91.778215,accident,low
26.167784,91.78369,theft,medium
26.170975,91.778904,theft,low
26.167259,91.778931,assault,high
26.164951,91.781394,lost_person,low
26.166653,91.775463,scam,medium
26.166029,91.781309,assault,critical
26.16749,91.775696,scam,high
26.164874,91.777396,accident,medium
26.165119,91.778643,harassment,critical
26.161839,91.781319,accident,critical
26.160449,91.78397,harassment,high
26.168482,91.779558,scam,critical
26.162691,91.779582,accident,low
26.162822,91.778596,assault,high
26.167736,91.781637,assault,medium
26.162795,91.783446,lost_person,medium
26.166765,91.779868,theft,high
26.164173,91.785422,lost_person,medium
26.163526,91.778618,lost_person,medium
26.16955,91.77561,lost_person,high
26.164817,91.77348,theft,high
26.165798,91.780912,accident,medium
26.164834,91.781876,accident,medium
26.16308,91.778798,theft,medium
26.162221,91.77889,accident,low
26.163167,91.780687,lost_person,medium
26.162246,91.774912,scam,high
26.165651,91.779089,scam,low
26.158464,91.781257,accident,high
26.161964,91.777102,lost_person,medium
26.16483,91.774652,theft,low
26.16319,91.780793,theft,low
26.165846,91.778019,harassment,low
26.164276,91.780044,lost_person,medium
26.164265,91.779933,theft,low
26.164021,91.779066,theft,medium
26.167509,91.77639,lost_person,high
26.168363,91.777572,harassment,low
26.163849,91.779172,harassment,high
26.163036,91.785289,lost_person,high
26.167502,91.777245,lost_person,medium
26.166154,91.779079,accident,low
26.163622,91.780673,assault,medium
26.166858,91.78032,accident,medium
26.163479,91.777311,harassment,critical
26.165317,91.77904,assault,low
26.161531,91.777329,harassment,low
26.162419,91.779649,lost_person,low
26.164562,91.78504,assault,high
26.166869,91.778688,theft,high
26.165365,91.77773,accident,medium
26.164024,91.779249,theft,low
26.164996,91.777398,assault,low
26.165709,91.779567,lost_person,high
26.163973,91.776579,theft,low
26.165196,91.782582,scam,low
26.164,91.779739,assault,low
26.162902,91.775683,theft,critical
26.168452,91.781351,theft,medium
26.162761,91.77724,assault,low
26.166921,91.782649,scam,high
26.168367,91.779082,harassment,high
26.16576,91.780804,harassment,high
26.169241,91.782196,theft,medium
26.164168,91.779758,accident,medium
26.166122,91.777633,theft,low
26.16648,91.780683,accident,low
26.165714,91.776922,lost_person,low
26.164652,91.781115,scam,high
26.167688,91.780707,theft,low
26.165077,91.78124,theft,low
26.16071,91.780307,scam,low
26.166171,91.782979,scam,low
26.1644,91.779364,theft,medium
26.167845,91.779769,harassment,medium
26.167362,91.777324,scam,low
26.163659,91.781193,theft,medium
26.164473,91.781831,harassment,critical
26.165205,91.78128,assault,high
26.163803,91.78124,assault,medium
26.160239,91.778751,scam,medium
26.163759,91.777687,assault,medium
26.168167,91.782372,theft,medium
26.166728,91.780043,theft,low
26.162883,91.779675,theft,medium
26.1686,91.779729,lost_person,low
26.164649,91.77378,harassment,medium
26.163724,91.782246,scam,high
26.170911,91.781446,lost_person,low
26.160858,91.776196,accident,medium
26.166608,91.77883,accident,low
26.16543,91.778887,accident,medium
26.162665,91.780956,theft,low
26.161137,91.781288,scam,critical
26.162176,91.778892,accident,low
26.167096,91.778353,scam,medium
26.162066,91.780829,accident,medium
26.165551,91.777959,accident,high
26.167007,91.782416,assault,medium
26.169733,91.779201,theft,medium
26.165516,91.782807,theft,low
26.164862,91.782501,theft,high
26.163756,91.782046,harassment,medium
26.163327,91.780449,accident,medium
26.164258,91.780367,assault,medium
26.165742,91.778599,theft,medium
26.161823,91.78084,theft,low
26.165032,91.779461,scam,high
26.165347,91.77975,assault,medium
26.169886,91.781293,harassment,medium
26.163941,91.782516,assault,high
26.163892,91.77881,scam,low
26.165123,91.779131,lost_person,critical
26.166301,91.779042,harassment,medium
26.167119,91.780494,lost_person,low
26.162192,91.779491,theft,medium
26.165754,91.777787,lost_person,high
26.16538,91.781039,theft,medium
26.163688,91.782484,harassment,low
26.168415,91.778711,scam,medium
26.162392,91.780571,assault,low
26.166363,91.782163,theft,medium
26.165165,91.782425,scam,medium
26.170974,91.776216,harassment,medium
26.166352,91.780856,theft,low
26.164074,91.782702,lost_person,high
26.165493,91.781936,accident,low
26.165365,91.780292,scam,high
26.165263,91.779059,theft,low
26.163476,91.77478,lost_person,low
26.167414,91.780612,accident,medium
26.16564,91.779323,assault,low
26.163061,91.781386,lost_person,medium
26.164724,91.785647,accident,low
26.168889,91.782138,accident,medium
26.167026,91.781919,accident,medium
26.163338,91.776197,scam,high
26.166674,91.782799,lost_person,low
26.16384,91.780859,theft,medium
26.167503,91.782641,lost_person,high
26.161934,91.7827,assault,low
26.164566,91.778307,theft,low
26.162378,91.778023,scam,low
26.164469,91.77794,harassment,medium
26.164885,91.779609,scam,low
26.168947,91.778253,assault,high
26.160136,91.782439,lost_person,medium
26.160249,91.779908,lost_person,low
26.164351,91.779323,lost_person,medium
26.167237,91.781021,theft,high
26.162761,91.781976,harassment,medium
26.164724,91.779295,assault,high
26.163608,91.780388,scam,low
26.159849,91.779493,lost_person,high
26.162668,91.780407,assault,medium
26.165031,91.78121,assault,medium
26.164962,91.7787,accident,low
26.163265,91.778156,lost_person,medium
26.161721,91.780861,scam,medium
26.162042,91.780785,lost_person,low
26.164789,91.778774,harassment,high
26.160016,91.779461,assault,medium
26.16496,91.778726,harassment,high
26.162183,91.779432,lost_person,high
26.162875,91.779593,theft,high
26.166557,91.780437,accident,low
26.165731,91.78462,accident,medium
26.164808,91.780962,harassment,medium
26.168956,91.781107,theft,low
26.16808,91.784113,theft,medium
26.161868,91.781234,harassment,low
26.164881,91.781357,scam,low
26.164357,91.779476,assault,low
26.163542,91.779112,lost_person,medium
26.167526,91.780126,assault,high
26.167981,91.77876,accident,medium
26.164498,91.780049,theft,high
26.168014,91.779408,lost_person,low
26.160166,91.780725,theft,medium
26.161511,91.779883,theft,medium
26.16736,91.782369,assault,low
26.166072,91.780174,harassment,high
26.165436,91.782564,harassment,medium
26.163507,91.782789,assault,high
26.164071,91.776453,theft,high
26.162579,91.776706,accident,medium
26.165111,91.778451,assault,medium
26.166048,91.781102,lost_person,low
26.166369,91.779199,harassment,high
26.171445,91.778232,theft,low
26.163954,91.78185,scam,high
26.161964,91.781191,harassment,low
26.170416,91.781865,accident,medium
26.163807,91.782077,assault,critical
26.165554,91.783736,lost_person,high
26.166603,91.780346,accident,medium
26.163512,91.778178,harassment,low
26.164881,91.77908,scam,low
26.162392,91.77884,assault,high
26.168392,91.780509,scam,medium
26.164785,91.780662,accident,low
26.164695,91.780215,harassment,low
26.165953,91.77769,harassment,high
26.165974,91.778057,scam,low
26.166838,91.778797,theft,medium
26.162825,91.780286,theft,high
26.166658,91.783311,accident,medium
26.164144,91.778821,accident,medium
26.162627,91.776942,theft,medium
26.164385,91.781059,lost_person,medium
26.162612,91.782466,accident,medium
26.16765,91.7808,lost_person,medium
26.161823,91.780939,scam,medium
26.163478,91.781273,scam,critical
26.165223,91.78254,assault,high
26.167776,91.778237,scam,high
26.166483,91.778648,accident,medium
26.165355,91.780942,lost_person,high
26.171148,91.782388,lost_person,low
26.165504,91.778566,assault,high
26.162698,91.779371,theft,high
26.16341,91.776971,harassment,medium
26.162129,91.778555,lost_person,medium
26.16159,91.782119,harassment,medium
26.16291,91.781125,lost_person,high
26.165357,91.777892,scam,low
26.165483,91.778649,accident,low
26.166633,91.779451,scam,high
26.164618,91.778684,scam,critical
26.169067,91.77961,theft,low
26.161881,91.775139,assault,low
26.167446,91.783215,scam,medium
26.166121,91.783276,theft,low
26.162075,91.779983,assault,medium
26.164044,91.778431,harassment,high
26.167652,91.780959,theft,low
26.164898,91.777791,scam,low
26.160321,91.783929,lost_person,medium
26.168181,91.777326,scam,medium
26.165863,91.780254,scam,medium
26.165493,91.779811,assault,high
26.166793,91.779857,theft,low
26.164555,91.774044,accident,low
26.163151,91.783258,theft,high
26.16579,91.776685,accident,low
26.166371,91.776881,scam,low
26.166659,91.776762,theft,medium
26.162582,91.782129,harassment,high
26.163391,91.779352,theft,medium
26.163317,91.780337,theft,low
26.162105,91.781624,accident,medium
26.166188,91.777596,scam,low
26.169003,91.779521,scam,high
26.164745,91.78391,scam,medium
26.161223,91.776175,lost_person,medium
26.164408,91.778544,assault,high
26.163854,91.779522,accident,medium
26.165881,91.779774,harassment,low
26.1681,91.783715,scam,medium
26.167837,91.780153,lost_person,medium
26.164644,91.77997,harassment,medium
26.165772,91.777437,accident,medium
26.162059,91.780907,harassment,high
26.166286,91.780304,harassment,high
26.1652,91.778299,scam,low
26.16773,91.777176,harassment,critical
26.165905,91.781187,theft,low
26.165427,91.782043,theft,high
26.164264,91.781587,scam,medium
26.164918,91.780712,lost_person,high
26.164916,91.775513,accident,low
26.162596,91.778909,scam,medium
26.16094,91.7822,harassment,high
26.165979,91.78025,theft,critical
26.164371,91.782771,accident,medium
26.161505,91.777335,assault,medium
26.161379,91.778636,lost_person,low
26.161949,91.779392,accident,critical
26.16621,91.783683,assault,low
26.163226,91.780144,accident,low
26.166308,91.779435,theft,medium
26.165153,91.7794,assault,medium
26.165538,91.783658,scam,medium
26.163876,91.780648,accident,medium
26.163841,91.78443,harassment,medium
26.164363,91.778429,theft,low
26.165764,91.778837,scam,medium
26.164318,91.778827,harassment,medium
26.163467,91.779375,assault,high
26.162821,91.783065,harassment,low
26.161811,91.780866,harassment,high
26.164378,91.784063,assault,high
26.162631,91.775197,harassment,high
26.162927,91.78168,lost_person,low
26.164308,91.784199,lost_person,medium
26.165405,91.776207,accident,low
26.166588,91.780094,harassment,medium
26.163628,91.780326,accident,medium
26.166496,91.775259,theft,low
26.171433,91.778981,assault,low
26.166926,91.778435,assault,medium
26.16341,91.779558,lost_person,low
26.163036,91.77771,accident,medium
26.163273,91.779344,harassment,medium
26.165698,91.783737,theft,low
26.167894,91.777972,accident,low
26.163878,91.779176,assault,medium
26.160224,91.778084,harassment,low
26.166424,91.778096,lost_person,medium
26.16415,91.777045,harassment,low
26.166578,91.781024,accident,low
26.166286,91.781619,lost_person,medium
26.162686,91.77717,scam,medium
26.165092,91.775987,harassment,medium
26.167561,91.782715,scam,low
26.166477,91.780015,theft,low
26.161349,91.777704,assault,high
26.164817,91.778623,accident,high
26.16814,91.779474,assault,medium
26.162507,91.780041,lost_person,low
26.162481,91.7778,harassment,low
26.162282,91.780106,lost_person,medium
26.163419,91.777645,lost_person,high
26.165547,91.786209,assault,critical
26.162964,91.783008,accident,high
26.169762,91.78055,accident,low
26.164461,91.779054,scam,high
26.167015,91.778282,theft,high
26.162953,91.783238,lost_person,low
26.166254,91.7811,accident,medium
26.168836,91.776239,accident,low
26.164778,91.781658,theft,critical
26.164136,91.780346,assault,medium
26.164084,91.779655,harassment,high
26.162468,91.780982,accident,medium
26.168183,91.782177,lost_person,high
26.161363,91.77959,accident,medium
26.162658,91.77984,theft,medium
26.165509,91.776264,theft,low
26.163721,91.775703,theft,high
26.161487,91.777417,harassment,low
26.166985,91.779003,assault,critical
26.166637,91.779974,scam,low
26.161832,91.783331,theft,low
26.163849,91.783724,lost_person,medium
26.1672,91.780898,scam,high
26.166001,91.778769,theft,medium
26.162269,91.780581,harassment,medium
26.166828,91.779658,accident,medium
26.168377,91.781123,harassment,high
26.161898,91.777347,accident,medium
26.1634,91.781115,lost_person,medium
26.162864,91.779308,harassment,low
26.166198,91.778438,scam,medium
26.164286,91.779625,accident,medium
26.167446,91.782504,assault,medium
26.162937,91.778843,lost_person,low
26.166011,91.775413,assault,medium
26.167614,91.781433,scam,medium
26.162646,91.781365,scam,critical
26.165778,91.777838,lost_person,high
26.162835,91.779162,scam,medium
26.167686,91.774484,scam,high
26.168321,91.778109,scam,low
26.166945,91.775123,assault,low
26.158175,91.780899,assault,critical
26.168466,91.784035,lost_person,medium
26.164072,91.779283,lost_person,medium
26.163538,91.778718,assault,low
26.166444,91.778482,scam,low
26.166937,91.779803,theft,medium
26.163388,91.780847,accident,high
26.169059,91.781475,harassment,medium
26.165679,91.783152,accident,low
26.162899,91.780234,lost_person,medium
26.163131,91.776862,theft,high
26.167739,91.782136,accident,medium
26.169127,91.777806,assault,low
26.164108,91.777205,assault,high
26.166334,91.778487,accident,medium
26.162384,91.777675,accident,medium
26.163891,91.778031,lost_person,high
26.165132,91.775063,theft,high
26.164236,91.778765,scam,high
26.160729,91.774703,harassment,low
26.165713,91.781167,theft,medium
26.162558,91.779734,scam,low
26.163602,91.776729,scam,low
26.165016,91.781231,harassment,low
26.164612,91.778227,theft,low
26.165541,91.781501,accident,low
26.165247,91.77935,theft,medium
26.163392,91.782741,assault,low
26.165295,91.776435,scam,low
26.168237,91.781278,theft,medium
26.167314,91.782032,scam,high
26.167716,91.780664,lost_person,medium
26.164507,91.775455,scam,medium
26.168325,91.778841,assault,medium
26.171617,91.77775,theft,medium
26.167263,91.781273,theft,critical
26.165786,91.781664,theft,medium
26.165574,91.776785,scam,low
26.165895,91.782098,scam,medium
26.165416,91.779773,assault,low
26.163991,91.781341,theft,medium
26.166382,91.778735,accident,medium
26.167351,91.780173,assault,low
26.165923,91.781688,theft,high
26.164501,91.778832,theft,medium
26.168411,91.780496,theft,medium
26.164968,91.77722,accident,high
26.168867,91.778707,accident,medium
26.161573,91.781568,lost_person,medium
26.164273,91.77814,assault,low
26.168709,91.781861,lost_person,medium
26.168323,91.779901,theft,medium
26.167226,91.779975,assault,high
26.166607,91.781023,theft,high
26.166321,91.781819,assault,medium
26.167847,91.778688,harassment,medium
26.166014,91.778352,assault,low
26.1687,91.771086,assault,critical
26.164993,91.783663,harassment,medium
26.161523,91.778542,harassment,medium
26.160947,91.778254,accident,medium
26.166361,91.778836,lost_person,critical
26.168189,91.77996,lost_person,medium
26.166907,91.780605,accident,low
26.162122,91.782397,theft,medium
26.161825,91.77951,scam,critical
26.166523,91.779463,accident,low
26.16238,91.781825,scam,medium
26.166299,91.775446,harassment,medium
26.161773,91.779211,assault,high
26.168198,91.776888,harassment,critical
26.167903,91.779891,harassment,medium
26.167328,91.780955,assault,critical
26.163189,91.778993,scam,low
26.16628,91.779857,assault,low
26.165205,91.78258,theft,low
26.16599,91.780861,scam,medium
26.161424,91.780344,theft,low
26.165714,91.779968,accident,low
26.162297,91.778609,lost_person,high
26.161487,91.77855,scam,low
26.162779,91.782623,accident,low
26.164185,91.77744,assault,low
26.166108,91.78143,accident,medium
26.167511,91.780536,assault,low
26.164619,91.781406,accident,medium
26.169348,91.779888,lost_person,low
26.168193,91.782674,accident,medium
26.168367,91.77852,harassment,low
26.164541,91.781309,assault,critical
26.167944,91.778839,assault,medium
26.166232,91.777645,theft,low
26.166375,91.780299,harassment,low
26.163912,91.777063,scam,medium
26.165,91.778083,lost_person,high
26.165376,91.777433,assault,low
26.16566,91.783172,harassment,low
26.162033,91.780348,theft,medium
26.165215,91.782559,accident,medium
26.162893,91.781661,harassment,medium
26.16592,91.778484,theft,critical
26.166161,91.779129,theft,medium
26.165854,91.781839,scam,high
26.167038,91.781707,assault,low
26.163966,91.779404,accident,low
26.167158,91.778728,theft,medium
26.162586,91.776183,theft,high
26.167366,91.782117,theft,high
26.168539,91.783391,lost_person,high
26.168714,91.784585,lost_person,medium
26.16582,91.779301,accident,low
26.163479,91.778715,accident,high
26.165166,91.778673,assault,medium
26.16446,91.778553,lost_person,medium
26.164117,91.780399,theft,low
26.160125,91.780835,lost_person,medium
26.161686,91.782761,assault,low
26.163361,91.778481,harassment,critical
26.162622,91.777911,harassment,high
26.165882,91.780542,lost_person,medium
26.166089,91.783895,harassment,medium
26.164893,91.776243,harassment,medium
26.166542,91.777086,assault,medium
26.164549,91.781595,lost_person,low
26.170474,91.778015,scam,medium
26.162936,91.781302,lost_person,high
26.162284,91.777584,accident,high
26.168722,91.778823,scam,critical
26.167566,91.781419,scam,medium
26.163091,91.775963,accident,medium
26.16079,91.778041,accident,high
26.167685,91.781341,assault,medium
26.165023,91.778513,theft,medium
26.162364,91.777811,harassment,critical
26.164198,91.780176,harassment,low
26.166465,91.780894,theft,medium
26.164666,91.777328,assault,low
26.164498,91.783273,assault,medium
26.166552,91.77665,theft,critical
26.161705,91.783259,harassment,medium
26.168166,91.778399,theft,medium
26.169056,91.782049,assault,medium
26.166235,91.780371,theft,low
26.165551,91.778871,assault,low
26.166268,91.780966,assault,medium
26.166201,91.77612,scam,high
26.164151,91.782278,lost_person,medium
26.165001,91.780118,theft,medium
26.165472,91.778052,theft,low
26.158976,91.780843,scam,medium
26.166826,91.780271,lost_person,low
26.163352,91.784364,harassment,medium
26.166083,91.780744,lost_person,medium
26.163469,91.780004,scam,low
26.166075,91.778904,theft,low
26.165469,91.779469,accident,medium
26.16582,91.784115,assault,medium
26.165442,91.777769,assault,high
26.162432,91.776378,scam,medium
26.163178,91.777658,assault,medium
26.1648,91.781363,harassment,medium
26.161327,91.781653,theft,medium
26.164752,91.775589,scam,low
26.161972,91.782936,theft,high
26.163634,91.777623,scam,low
26.167679,91.781699,theft,medium
26.163561,91.778752,accident,medium
26.165737,91.784353,lost_person,low
26.166669,91.78015,accident,low
26.163945,91.77681,lost_person,low
26.165618,91.779337,scam,high
26.165362,91.786389,accident,low
26.162635,91.78367,lost_person,high
26.166579,91.780018,assault,low
26.162789,91.779588,accident,medium
