id,date,location,lat,lng,condition,owm_condition_id,temp_c,wind_speed_ms,humidity_pct,rainfall_mm,weather_risk
2262,2026-08-20,Kaziranga National Park,26.5775,93.1711,few clouds,801,24.0,1.0,47,0.0,10.0
2263,2026-08-20,Nameri National Park,26.92,92.88,light rain,500,24.3,8.4,65,29.7,30.0
2264,2026-08-20,Manas National Park,26.7,91.0,thunderstorm with heavy rain,202,19.4,7.1,85,0.0,80.0
2265,2026-08-20,Tezpur,26.6338,92.8,clear sky,800,31.7,5.4,59,8.9,5.0
2266,2026-08-20,Majuli River Island,26.95,94.17,overcast clouds,804,31.2,1.4,63,0.0,10.0
2267,2026-08-20,Jorhat,26.7509,94.2037,scattered clouds,802,26.4,2.6,78,43.9,10.0
2268,2026-08-20,Sivasagar,26.9826,94.6425,clear sky,800,33.8,0.4,58,31.1,5.0
2269,2026-08-20,Dibrugarh,27.4728,94.912,thunderstorm,200,29.8,7.9,84,0.0,80.0
2270,2026-08-20,Digboi Oil Heritage,27.3931,95.6186,heavy rain,502,20.7,6.2,56,21.6,60.0
2271,2026-08-20,Haflong,25.1667,93.0167,mist,701,19.4,6.8,87,0.0,45.0
2272,2026-08-20,Tawang Monastery,27.5861,91.8594,light rain,500,24.4,4.0,51,40.4,30.0
2273,2026-08-20,Ziro Valley,27.5448,93.832,overcast clouds,804,25.5,9.7,93,2.7,10.0
2274,2026-08-20,Gangtok,27.3314,88.6138,light rain,500,26.7,11.2,74,7.4,40.0
2275,2026-08-20,Kohima,25.6751,94.1086,haze,721,24.1,2.0,70,5.9,45.0
2276,2026-08-20,Dzukou Valley,25.5833,94.05,moderate rain,501,30.0,1.5,71,0.0,30.0
2277,2026-08-20,Imphal,24.817,93.9368,very heavy rain,503,28.7,5.8,58,51.6,60.0
2278,2026-08-20,Loktak Lake,24.5333,93.8167,few clouds,801,28.5,0.2,65,0.0,10.0
2279,2026-08-20,Aizawl,23.7271,92.7176,light rain,500,23.1,4.6,61,34.8,30.0
2280,2026-08-20,Agartala,23.8315,91.2868,thunderstorm,200,23.1,2.3,64,57.0,80.0
2281,2026-08-21,Kamakhya Temple,26.1664,91.7055,moderate rain,501,38.0,4.6,79,27.5,30.0
2282,2026-08-21,Umananda Island,26.1964,91.7453,fog,741,24.6,7.5,83,3.4,45.0
2283,2026-08-21,Navagraha Temple,26.1749,91.7789,moderate rain,501,27.7,4.1,69,50.9,30.0
2284,2026-08-21,Basistha Temple,26.1132,91.797,fog,741,28.7,6.0,86,0.0,45.0
2285,2026-08-21,Guwahati Railway Station,26.1824,91.7513,few clouds,801,34.0,4.4,55,31.2,10.0
2286,2026-08-21,LGB International Airport,26.1061,91.5859,thunderstorm,200,27.3,0.9,68,32.4,80.0
2287,2026-08-21,Paltan Bazaar,26.1817,91.7503,light rain,500,35.9,4.5,45,22.9,30.0
2288,2026-08-21,Fancy Bazaar,26.1836,91.7434,fog,741,32.0,3.6,76,33.1,45.0
2289,2026-08-21,Pan Bazaar,26.1856,91.7455,few clouds,801,29.1,3.4,85,20.6,10.0
2290,2026-08-21,Uzan Bazar Ghat,26.19,91.759,light drizzle,300,34.2,1.3,86,48.7,20.0
2291,2026-08-21,Brahmaputra Riverfront,26.1905,91.748,light rain,500,18.7,6.1,50,44.3,30.0
2292,2026-08-21,Dighalipukhuri,26.1861,91.7503,very heavy rain,503,27.9,5.1,92,13.0,60.0
2293,2026-08-21,Nehru Park,26.1857,91.7477,thunderstorm with heavy rain,202,26.2,2.1,92,0.0,80.0
2294,2026-08-21,Assam State Museum,26.1857,91.7481,thunderstorm with heavy rain,202,33.6,1.9,72,0.0,80.0
2295,2026-08-21,Assam State Zoo & Botanical Garden,26.178,91.786,moderate rain,501,28.6,5.9,57,71.5,30.0
2296,2026-08-21,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,heavy rain,502,24.2,8.1,59,36.5,60.0
2297,2026-08-21,Guwahati Planetarium,26.1856,91.7625,haze,721,25.9,0.3,89,0.0,45.0
2298,2026-08-21,"Gandhi Mandap, Sarania Hill",26.175,91.758,clear sky,800,23.0,3.0,68,18.5,5.0
2299,2026-08-21,Nilachal Ropeway Terminal,26.188,91.744,thunderstorm,200,22.6,2.8,81,42.9,80.0
2300,2026-08-21,Dispur Secretariat,26.142,91.79,light drizzle,300,23.6,3.0,86,41.5,20.0
2301,2026-08-21,Ganeshguri Junction,26.147,91.79,light drizzle,300,33.5,6.1,50,30.6,20.0
2302,2026-08-21,Six Mile,26.135,91.805,mist,701,24.2,4.5,54,19.2,45.0
2303,2026-08-21,Beltola Bazaar,26.129,91.8,light rain,500,22.8,5.4,98,1.4,30.0
2304,2026-08-21,Zoo Road Tiniali,26.165,91.78,thunderstorm,200,27.9,2.6,66,39.6,80.0
2305,2026-08-21,Chandmari,26.183,91.772,thunderstorm with heavy rain,202,29.7,8.0,83,15.8,80.0
2306,2026-08-21,Silpukhuri,26.188,91.766,very heavy rain,503,28.3,3.7,79,0.0,60.0
2307,2026-08-21,Bharalumukh,26.17,91.735,moderate rain,501,27.1,5.6,74,10.3,30.0
2308,2026-08-21,Rehabari,26.175,91.748,mist,701,30.1,0.0,51,17.5,45.0
2309,2026-08-21,Bhangagarh,26.15,91.77,light rain,500,29.2,4.9,45,39.8,30.0
2310,2026-08-21,Hatigaon,26.136,91.788,overcast clouds,804,15.6,7.7,47,43.5,10.0
2311,2026-08-21,Kahilipara,26.133,91.762,mist,701,28.2,0.7,78,0.0,45.0
2312,2026-08-21,Maligaon,26.158,91.679,moderate rain,501,24.6,3.9,72,30.4,30.0
2313,2026-08-21,Jalukbari,26.152,91.665,snow,601,17.9,2.3,62,0.0,50.0
2314,2026-08-21,Gauhati University,26.152,91.665,light rain,500,26.4,2.9,78,6.8,30.0
2315,2026-08-21,IIT Guwahati,26.19,91.695,very heavy rain,503,16.4,5.9,68,0.0,60.0
2316,2026-08-21,Guwahati Medical College,26.155,91.7,moderate rain,501,38.5,3.2,91,0.0,30.0
2317,2026-08-21,Saraighat Bridge,26.1889,91.67,snow,601,26.7,5.1,90,19.7,50.0
2318,2026-08-21,North Guwahati Ghat,26.198,91.69,light rain,500,29.1,3.1,45,25.5,30.0
2319,2026-08-21,Amingaon,26.19,91.66,light drizzle,300,35.1,5.3,79,7.2,20.0
2320,2026-08-21,Noonmati,26.178,91.806,heavy rain,502,26.5,3.8,85,12.8,60.0
2321,2026-08-21,Narengi,26.175,91.84,heavy rain,502,35.0,4.1,57,10.9,60.0
2322,2026-08-21,Khanapara,26.118,91.818,mist,701,24.3,9.0,84,7.2,45.0
2323,2026-08-21,Lokhra,26.105,91.735,thunderstorm,200,25.4,7.0,86,12.6,80.0
2324,2026-08-21,Deepor Beel Wildlife Sanctuary,26.12,91.65,overcast clouds,804,27.5,2.5,61,0.0,10.0
2325,2026-08-21,Sualkuchi Silk Village,26.1667,91.5667,heavy rain,502,32.3,6.1,86,20.3,60.0
2326,2026-08-21,Hajo Pilgrimage Town,26.25,91.5167,thunderstorm,200,24.6,0.8,96,7.0,80.0
2327,2026-08-21,Madan Kamdev Ruins,26.3667,91.6333,thunderstorm,200,20.7,1.4,58,39.5,80.0
2328,2026-08-21,Chandubi Lake,25.9333,91.4333,haze,721,35.6,8.1,54,42.5,45.0
2329,2026-08-21,Accoland Water Park,26.09,91.59,overcast clouds,804,28.0,3.4,49,24.5,10.0
2330,2026-08-21,Pobitora Wildlife Sanctuary,26.2333,92.0833,moderate rain,501,21.1,2.9,65,31.7,30.0
2331,2026-08-21,Shillong,25.5788,91.8933,light drizzle,300,24.3,3.6,70,0.3,20.0
2332,2026-08-21,Umiam Lake,25.657,91.889,moderate rain,501,25.7,5.6,78,46.1,30.0
2333,2026-08-21,Cherrapunji (Sohra),25.2912,91.6783,few clouds,801,25.9,1.9,55,62.6,10.0
2334,2026-08-21,Nohkalikai Falls,25.276,91.6857,thunderstorm,200,31.4,1.6,76,0.0,80.0
2335,2026-08-21,"Living Root Bridge, Nongriat",25.247,91.715,very heavy rain,503,30.5,3.5,72,9.0,60.0
2336,2026-08-21,Mawlynnong Village,25.2,91.9167,mist,701,33.3,2.0,67,0.0,45.0
2337,2026-08-21,Dawki / Umngot River,25.19,92.02,thunderstorm,200,34.2,4.4,57,6.4,80.0
2338,2026-08-21,Kaziranga National Park,26.5775,93.1711,thunderstorm,200,33.4,4.8,78,19.8,80.0
2339,2026-08-21,Nameri National Park,26.92,92.88,overcast clouds,804,25.7,1.2,68,43.5,10.0
2340,2026-08-21,Manas National Park,26.7,91.0,clear sky,800,27.0,1.7,86,53.7,5.0
2341,2026-08-21,Tezpur,26.6338,92.8,moderate rain,501,30.1,8.0,61,16.7,30.0
2342,2026-08-21,Majuli River Island,26.95,94.17,heavy rain,502,35.8,4.5,75,25.6,60.0
2343,2026-08-21,Jorhat,26.7509,94.2037,snow,601,23.7,1.2,75,18.0,50.0
2344,2026-08-21,Sivasagar,26.9826,94.6425,moderate rain,501,31.8,0.8,84,32.6,30.0
2345,2026-08-21,Dibrugarh,27.4728,94.912,mist,701,34.7,6.3,53,59.1,45.0
2346,2026-08-21,Digboi Oil Heritage,27.3931,95.6186,scattered clouds,802,20.6,6.3,65,31.7,10.0
2347,2026-08-21,Haflong,25.1667,93.0167,scattered clouds,802,24.1,4.8,57,0.0,10.0
2348,2026-08-21,Tawang Monastery,27.5861,91.8594,light rain,500,23.0,0.6,90,0.0,30.0
2349,2026-08-21,Ziro Valley,27.5448,93.832,overcast clouds,804,27.3,8.3,68,0.0,10.0
2350,2026-08-21,Gangtok,27.3314,88.6138,light rain,500,31.9,2.8,49,0.0,30.0
2351,2026-08-21,Kohima,25.6751,94.1086,overcast clouds,804,25.2,3.6,62,41.4,10.0
2352,2026-08-21,Dzukou Valley,25.5833,94.05,light drizzle,300,29.9,5.1,56,46.1,20.0
2353,2026-08-21,Imphal,24.817,93.9368,heavy rain,502,18.0,7.4,64,14.5,60.0
2354,2026-08-21,Loktak Lake,24.5333,93.8167,light rain,500,21.0,6.3,81,2.0,30.0
2355,2026-08-21,Aizawl,23.7271,92.7176,fog,741,33.9,9.2,56,15.9,45.0
2356,2026-08-21,Agartala,23.8315,91.2868,heavy rain,502,36.3,1.6,95,8.9,60.0
2357,2026-08-22,Kamakhya Temple,26.1664,91.7055,clear sky,800,23.8,1.3,91,38.1,5.0
2358,2026-08-22,Umananda Island,26.1964,91.7453,very heavy rain,503,37.4,2.6,92,0.4,60.0
2359,2026-08-22,Navagraha Temple,26.1749,91.7789,thunderstorm,200,29.2,4.2,90,13.3,80.0
2360,2026-08-22,Basistha Temple,26.1132,91.797,heavy rain,502,19.9,5.9,62,42.4,60.0
2361,2026-08-22,Guwahati Railway Station,26.1824,91.7513,mist,701,31.7,4.6,89,7.8,45.0
2362,2026-08-22,LGB International Airport,26.1061,91.5859,light rain,500,22.4,4.0,78,50.5,30.0
2363,2026-08-22,Paltan Bazaar,26.1817,91.7503,moderate rain,501,21.1,0.4,47,49.5,30.0
2364,2026-08-22,Fancy Bazaar,26.1836,91.7434,overcast clouds,804,13.5,2.3,72,0.0,10.0
2365,2026-08-22,Pan Bazaar,26.1856,91.7455,light rain,500,19.7,5.5,58,0.0,30.0
2366,2026-08-22,Uzan Bazar Ghat,26.19,91.759,moderate rain,501,27.8,10.1,77,0.0,40.0
2367,2026-08-22,Brahmaputra Riverfront,26.1905,91.748,thunderstorm,200,33.6,3.3,47,44.6,80.0
2368,2026-08-22,Dighalipukhuri,26.1861,91.7503,heavy rain,502,22.5,1.8,65,22.4,60.0
2369,2026-08-22,Nehru Park,26.1857,91.7477,light rain,500,32.6,0.6,47,12.8,30.0
2370,2026-08-22,Assam State Museum,26.1857,91.7481,light rain,500,30.4,4.8,75,9.4,30.0
2371,2026-08-22,Assam State Zoo & Botanical Garden,26.178,91.786,light rain,500,26.2,2.7,67,8.3,30.0
2372,2026-08-22,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,overcast clouds,804,37.0,6.7,74,24.2,10.0
2373,2026-08-22,Guwahati Planetarium,26.1856,91.7625,heavy rain,502,20.4,1.8,75,27.6,60.0
2374,2026-08-22,"Gandhi Mandap, Sarania Hill",26.175,91.758,light rain,500,24.0,1.5,64,50.1,30.0
2375,2026-08-22,Nilachal Ropeway Terminal,26.188,91.744,few clouds,801,26.4,5.5,77,38.5,10.0
2376,2026-08-22,Dispur Secretariat,26.142,91.79,light drizzle,300,22.1,5.5,55,2.3,20.0
2377,2026-08-22,Ganeshguri Junction,26.147,91.79,moderate rain,501,23.1,9.0,89,33.6,30.0
2378,2026-08-22,Six Mile,26.135,91.805,haze,721,28.0,2.8,66,4.8,45.0
2379,2026-08-22,Beltola Bazaar,26.129,91.8,thunderstorm with heavy rain,202,28.7,4.7,95,22.5,80.0
2380,2026-08-22,Zoo Road Tiniali,26.165,91.78,moderate rain,501,28.1,1.9,54,18.9,30.0
2381,2026-08-22,Chandmari,26.183,91.772,overcast clouds,804,31.8,4.7,56,19.5,10.0
2382,2026-08-22,Silpukhuri,26.188,91.766,scattered clouds,802,28.3,5.5,94,56.0,10.0
2383,2026-08-22,Bharalumukh,26.17,91.735,light rain,500,28.7,0.8,75,0.0,30.0
2384,2026-08-22,Rehabari,26.175,91.748,overcast clouds,804,23.2,2.6,74,22.2,10.0
2385,2026-08-22,Bhangagarh,26.15,91.77,very heavy rain,503,25.8,3.6,53,0.0,60.0
2386,2026-08-22,Hatigaon,26.136,91.788,light rain,500,26.1,9.9,88,36.1,30.0
2387,2026-08-22,Kahilipara,26.133,91.762,thunderstorm,200,30.3,0.8,49,0.0,80.0
2388,2026-08-22,Maligaon,26.158,91.679,haze,721,38.3,7.2,56,26.8,45.0
2389,2026-08-22,Jalukbari,26.152,91.665,thunderstorm,200,31.3,1.6,97,51.8,80.0
2390,2026-08-22,Gauhati University,26.152,91.665,light rain,500,31.2,3.5,76,26.4,30.0
2391,2026-08-22,IIT Guwahati,26.19,91.695,overcast clouds,804,33.2,4.3,66,6.3,10.0
2392,2026-08-22,Guwahati Medical College,26.155,91.7,overcast clouds,804,25.2,4.8,75,52.8,10.0
2393,2026-08-22,Saraighat Bridge,26.1889,91.67,few clouds,801,26.7,6.5,55,0.0,10.0
2394,2026-08-22,North Guwahati Ghat,26.198,91.69,scattered clouds,802,29.6,5.7,91,0.0,10.0
2395,2026-08-22,Amingaon,26.19,91.66,scattered clouds,802,21.1,7.0,45,25.0,10.0
2396,2026-08-22,Noonmati,26.178,91.806,moderate rain,501,27.7,4.8,86,14.5,30.0
2397,2026-08-22,Narengi,26.175,91.84,haze,721,33.0,0.7,64,0.0,45.0
2398,2026-08-22,Khanapara,26.118,91.818,scattered clouds,802,31.8,5.7,77,0.0,10.0
2399,2026-08-22,Lokhra,26.105,91.735,light rain,500,28.7,0.8,79,30.0,30.0
2400,2026-08-22,Deepor Beel Wildlife Sanctuary,26.12,91.65,overcast clouds,804,20.5,3.2,88,37.4,10.0
2401,2026-08-22,Sualkuchi Silk Village,26.1667,91.5667,few clouds,801,28.5,10.8,90,4.0,20.0
2402,2026-08-22,Hajo Pilgrimage Town,26.25,91.5167,thunderstorm with heavy rain,202,27.2,2.4,48,0.0,80.0
2403,2026-08-22,Madan Kamdev Ruins,26.3667,91.6333,moderate rain,501,30.5,9.3,74,0.0,30.0
2404,2026-08-22,Chandubi Lake,25.9333,91.4333,very heavy rain,503,27.9,8.2,63,40.7,60.0
2405,2026-08-22,Accoland Water Park,26.09,91.59,thunderstorm,200,28.6,5.8,63,15.1,80.0
2406,2026-08-22,Pobitora Wildlife Sanctuary,26.2333,92.0833,light rain,500,23.6,3.9,67,0.0,30.0
2407,2026-08-22,Shillong,25.5788,91.8933,thunderstorm,200,27.0,0.5,56,27.6,80.0
2408,2026-08-22,Umiam Lake,25.657,91.889,thunderstorm,200,24.4,4.2,62,0.0,80.0
2409,2026-08-22,Cherrapunji (Sohra),25.2912,91.6783,light rain,500,29.8,0.5,97,65.7,30.0
2410,2026-08-22,Nohkalikai Falls,25.276,91.6857,thunderstorm with heavy rain,202,26.7,0.5,65,15.0,80.0
2411,2026-08-22,"Living Root Bridge, Nongriat",25.247,91.715,light rain,500,38.9,8.5,85,22.4,30.0
2412,2026-08-22,Mawlynnong Village,25.2,91.9167,moderate rain,501,27.3,2.2,85,0.0,30.0
2413,2026-08-22,Dawki / Umngot River,25.19,92.02,thunderstorm,200,28.5,2.9,92,16.4,80.0
2414,2026-08-22,Kaziranga National Park,26.5775,93.1711,mist,701,30.8,7.9,52,0.0,45.0
2415,2026-08-22,Nameri National Park,26.92,92.88,thunderstorm with heavy rain,202,21.0,5.3,84,0.0,80.0
2416,2026-08-22,Manas National Park,26.7,91.0,light drizzle,300,29.5,3.0,75,0.0,20.0
2417,2026-08-22,Tezpur,26.6338,92.8,overcast clouds,804,26.4,5.7,89,21.6,10.0
2418,2026-08-22,Majuli River Island,26.95,94.17,very heavy rain,503,19.3,1.1,88,0.0,60.0
2419,2026-08-22,Jorhat,26.7509,94.2037,light drizzle,300,28.1,5.5,95,6.7,20.0
2420,2026-08-22,Sivasagar,26.9826,94.6425,light drizzle,300,16.9,4.3,65,0.0,20.0
2421,2026-08-22,Dibrugarh,27.4728,94.912,scattered clouds,802,35.8,4.2,59,37.0,10.0
2422,2026-08-22,Digboi Oil Heritage,27.3931,95.6186,thunderstorm,200,31.1,4.5,85,0.0,80.0
2423,2026-08-22,Haflong,25.1667,93.0167,heavy rain,502,26.5,0.2,80,40.7,60.0
2424,2026-08-22,Tawang Monastery,27.5861,91.8594,light rain,500,22.8,3.7,92,27.5,30.0
2425,2026-08-22,Ziro Valley,27.5448,93.832,moderate rain,501,27.4,1.7,69,17.8,30.0
2426,2026-08-22,Gangtok,27.3314,88.6138,mist,701,34.9,4.3,80,10.9,45.0
2427,2026-08-22,Kohima,25.6751,94.1086,haze,721,32.1,7.8,78,3.9,45.0
2428,2026-08-22,Dzukou Valley,25.5833,94.05,light rain,500,27.4,5.3,84,12.6,30.0
2429,2026-08-22,Imphal,24.817,93.9368,heavy rain,502,23.5,0.8,71,23.4,60.0
2430,2026-08-22,Loktak Lake,24.5333,93.8167,haze,721,22.6,3.5,60,7.9,45.0
2431,2026-08-22,Aizawl,23.7271,92.7176,light rain,500,26.9,0.7,52,32.4,30.0
2432,2026-08-22,Agartala,23.8315,91.2868,snow,601,25.2,4.7,55,11.3,50.0
2433,2026-08-23,Kamakhya Temple,26.1664,91.7055,thunderstorm,200,26.6,11.8,80,0.0,90.0
2434,2026-08-23,Umananda Island,26.1964,91.7453,light rain,500,24.4,6.2,68,5.2,30.0
2435,2026-08-23,Navagraha Temple,26.1749,91.7789,heavy rain,502,21.5,1.2,85,19.6,60.0
2436,2026-08-23,Basistha Temple,26.1132,91.797,moderate rain,501,20.3,0.9,76,49.0,30.0
2437,2026-08-23,Guwahati Railway Station,26.1824,91.7513,thunderstorm,200,39.1,2.0,55,31.9,80.0
2438,2026-08-23,LGB International Airport,26.1061,91.5859,light drizzle,300,23.6,2.6,74,13.4,20.0
2439,2026-08-23,Paltan Bazaar,26.1817,91.7503,very heavy rain,503,25.9,2.9,82,0.0,60.0
2440,2026-08-23,Fancy Bazaar,26.1836,91.7434,light rain,500,23.5,3.2,53,0.0,30.0
2441,2026-08-23,Pan Bazaar,26.1856,91.7455,heavy rain,502,28.0,2.3,81,11.2,60.0
2442,2026-08-23,Uzan Bazar Ghat,26.19,91.759,light rain,500,28.0,3.7,75,50.4,30.0
2443,2026-08-23,Brahmaputra Riverfront,26.1905,91.748,very heavy rain,503,27.7,4.1,83,45.1,60.0
2444,2026-08-23,Dighalipukhuri,26.1861,91.7503,moderate rain,501,34.4,0.6,55,0.0,30.0
2445,2026-08-23,Nehru Park,26.1857,91.7477,moderate rain,501,24.4,3.1,75,70.0,30.0
2446,2026-08-23,Assam State Museum,26.1857,91.7481,light rain,500,25.2,0.9,58,69.1,30.0
2447,2026-08-23,Assam State Zoo & Botanical Garden,26.178,91.786,heavy rain,502,29.9,0.9,73,62.5,60.0
2448,2026-08-23,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,haze,721,25.6,3.2,83,18.0,45.0
2449,2026-08-23,Guwahati Planetarium,26.1856,91.7625,thunderstorm with heavy rain,202,20.1,8.1,60,0.0,80.0
2450,2026-08-23,"Gandhi Mandap, Sarania Hill",26.175,91.758,clear sky,800,35.4,5.3,78,25.6,5.0
2451,2026-08-23,Nilachal Ropeway Terminal,26.188,91.744,snow,601,26.5,4.2,71,68.0,50.0
2452,2026-08-23,Dispur Secretariat,26.142,91.79,moderate rain,501,26.5,1.9,79,0.0,30.0
2453,2026-08-23,Ganeshguri Junction,26.147,91.79,thunderstorm,200,31.5,1.7,48,11.3,80.0
2454,2026-08-23,Six Mile,26.135,91.805,thunderstorm with heavy rain,202,28.6,6.4,90,0.0,80.0
2455,2026-08-23,Beltola Bazaar,26.129,91.8,fog,741,24.1,1.3,95,28.0,45.0
2456,2026-08-23,Zoo Road Tiniali,26.165,91.78,light drizzle,300,31.8,4.7,52,0.0,20.0
2457,2026-08-23,Chandmari,26.183,91.772,thunderstorm,200,33.4,0.6,54,56.1,80.0
2458,2026-08-23,Silpukhuri,26.188,91.766,overcast clouds,804,33.9,0.7,49,38.5,10.0
2459,2026-08-23,Bharalumukh,26.17,91.735,moderate rain,501,19.9,2.2,93,16.7,30.0
2460,2026-08-23,Rehabari,26.175,91.748,moderate rain,501,29.8,6.0,81,0.0,30.0
2461,2026-08-23,Bhangagarh,26.15,91.77,light drizzle,300,28.6,5.1,78,13.8,20.0
2462,2026-08-23,Hatigaon,26.136,91.788,light rain,500,25.3,5.6,90,33.8,30.0
2463,2026-08-23,Kahilipara,26.133,91.762,overcast clouds,804,23.8,1.2,73,11.3,10.0
2464,2026-08-23,Maligaon,26.158,91.679,thunderstorm with heavy rain,202,32.7,2.0,69,42.7,80.0
2465,2026-08-23,Jalukbari,26.152,91.665,light drizzle,300,37.7,4.3,82,7.2,20.0
2466,2026-08-23,Gauhati University,26.152,91.665,light drizzle,300,26.5,7.3,78,0.0,20.0
2467,2026-08-23,IIT Guwahati,26.19,91.695,light rain,500,25.9,2.2,67,0.0,30.0
2468,2026-08-23,Guwahati Medical College,26.155,91.7,moderate rain,501,23.2,0.4,76,14.4,30.0
2469,2026-08-23,Saraighat Bridge,26.1889,91.67,very heavy rain,503,23.8,5.9,75,21.4,60.0
2470,2026-08-23,North Guwahati Ghat,26.198,91.69,fog,741,25.6,3.2,59,36.0,45.0
2471,2026-08-23,Amingaon,26.19,91.66,overcast clouds,804,22.9,0.3,52,4.2,10.0
2472,2026-08-23,Noonmati,26.178,91.806,moderate rain,501,37.3,1.2,98,0.0,30.0
2473,2026-08-23,Narengi,26.175,91.84,thunderstorm,200,20.0,5.7,59,16.7,80.0
2474,2026-08-23,Khanapara,26.118,91.818,few clouds,801,19.4,0.7,77,0.0,10.0
2475,2026-08-23,Lokhra,26.105,91.735,few clouds,801,26.0,0.0,92,8.1,10.0
2476,2026-08-23,Deepor Beel Wildlife Sanctuary,26.12,91.65,thunderstorm with heavy rain,202,22.3,3.2,60,28.0,80.0
2477,2026-08-23,Sualkuchi Silk Village,26.1667,91.5667,light drizzle,300,20.4,3.2,86,29.3,20.0
2478,2026-08-23,Hajo Pilgrimage Town,26.25,91.5167,thunderstorm,200,34.1,1.8,62,80.5,80.0
2479,2026-08-23,Madan Kamdev Ruins,26.3667,91.6333,moderate rain,501,29.8,5.1,98,65.2,30.0
2480,2026-08-23,Chandubi Lake,25.9333,91.4333,scattered clouds,802,26.9,0.3,60,34.1,10.0
2481,2026-08-23,Accoland Water Park,26.09,91.59,heavy rain,502,25.3,0.6,79,24.0,60.0
2482,2026-08-23,Pobitora Wildlife Sanctuary,26.2333,92.0833,thunderstorm with heavy rain,202,33.1,2.8,73,30.6,80.0
2483,2026-08-23,Shillong,25.5788,91.8933,scattered clouds,802,33.9,4.7,58,0.8,10.0
2484,2026-08-23,Umiam Lake,25.657,91.889,clear sky,800,18.2,2.0,91,41.2,5.0
2485,2026-08-23,Cherrapunji (Sohra),25.2912,91.6783,mist,701,24.8,3.8,96,0.0,45.0
2486,2026-08-23,Nohkalikai Falls,25.276,91.6857,snow,601,27.9,0.3,62,43.6,50.0
2487,2026-08-23,"Living Root Bridge, Nongriat",25.247,91.715,moderate rain,501,33.3,5.1,77,10.4,30.0
2488,2026-08-23,Mawlynnong Village,25.2,91.9167,light drizzle,300,23.5,7.7,88,13.4,20.0
2489,2026-08-23,Dawki / Umngot River,25.19,92.02,heavy rain,502,33.0,2.3,93,45.2,60.0
2490,2026-08-23,Kaziranga National Park,26.5775,93.1711,light rain,500,33.6,2.3,55,13.5,30.0
2491,2026-08-23,Nameri National Park,26.92,92.88,overcast clouds,804,20.5,3.8,51,42.1,10.0
2492,2026-08-23,Manas National Park,26.7,91.0,heavy rain,502,24.9,2.0,94,14.2,60.0
2493,2026-08-23,Tezpur,26.6338,92.8,scattered clouds,802,32.3,3.8,64,4.9,10.0
2494,2026-08-23,Majuli River Island,26.95,94.17,scattered clouds,802,25.9,6.8,81,50.6,10.0
2495,2026-08-23,Jorhat,26.7509,94.2037,very heavy rain,503,30.9,2.6,70,28.9,60.0
2496,2026-08-23,Sivasagar,26.9826,94.6425,heavy rain,502,34.9,2.2,75,70.3,60.0
2497,2026-08-23,Dibrugarh,27.4728,94.912,very heavy rain,503,19.6,4.8,62,20.6,60.0
2498,2026-08-23,Digboi Oil Heritage,27.3931,95.6186,fog,741,30.4,5.8,64,0.0,45.0
2499,2026-08-23,Haflong,25.1667,93.0167,light rain,500,34.6,0.5,73,6.5,30.0
2500,2026-08-23,Tawang Monastery,27.5861,91.8594,thunderstorm,200,39.9,7.1,48,20.1,80.0
2501,2026-08-23,Ziro Valley,27.5448,93.832,haze,721,35.2,0.2,74,18.5,45.0
2502,2026-08-23,Gangtok,27.3314,88.6138,very heavy rain,503,30.0,2.9,63,56.4,60.0
2503,2026-08-23,Kohima,25.6751,94.1086,thunderstorm with heavy rain,202,28.8,6.6,69,3.3,80.0
2504,2026-08-23,Dzukou Valley,25.5833,94.05,overcast clouds,804,29.3,6.9,62,46.8,10.0
2505,2026-08-23,Imphal,24.817,93.9368,scattered clouds,802,32.4,3.6,75,49.3,10.0
2506,2026-08-23,Loktak Lake,24.5333,93.8167,haze,721,36.2,2.1,69,3.7,45.0
2507,2026-08-23,Aizawl,23.7271,92.7176,very heavy rain,503,24.9,6.4,62,51.1,60.0
2508,2026-08-23,Agartala,23.8315,91.2868,few clouds,801,32.3,3.2,79,25.9,10.0
2509,2026-08-24,Kamakhya Temple,26.1664,91.7055,light rain,500,26.9,4.8,53,25.2,30.0
2510,2026-08-24,Umananda Island,26.1964,91.7453,haze,721,27.0,2.7,54,0.0,45.0
2511,2026-08-24,Navagraha Temple,26.1749,91.7789,heavy rain,502,25.1,0.1,73,19.0,60.0
2512,2026-08-24,Basistha Temple,26.1132,91.797,thunderstorm,200,27.6,7.4,63,48.7,80.0
2513,2026-08-24,Guwahati Railway Station,26.1824,91.7513,very heavy rain,503,34.6,6.8,95,5.2,60.0
2514,2026-08-24,LGB International Airport,26.1061,91.5859,haze,721,22.5,1.2,92,50.9,45.0
2515,2026-08-24,Paltan Bazaar,26.1817,91.7503,mist,701,33.1,4.9,74,7.2,45.0
2516,2026-08-24,Fancy Bazaar,26.1836,91.7434,haze,721,27.6,5.0,46,52.0,45.0
2517,2026-08-24,Pan Bazaar,26.1856,91.7455,scattered clouds,802,23.9,1.5,96,10.2,10.0
2518,2026-08-24,Uzan Bazar Ghat,26.19,91.759,moderate rain,501,33.1,3.6,46,2.4,30.0
